457|2588|3584|9266|
458|3052|2677|7184|
463|8194|1901|8622|
465|4636|1455|6468|
470|2744|1334|6926|
473|10209|3533|8212|
475|2906|722|6411|
478|3948|2165|8306|
482|2523|698|6334|
486|6751|2298|10326|
489|269|3912|10211|
493|4435|2625|7412|
496|6253|4577|7171|
499|745|4506|8758|
502|6155|607|8300|
505|1377|1408|7324|
510|9678|3528|9019|
514|9461|42|6311|
517|1425|4498|7640|
522|4411|2298|9742|
524|31|4064|6196|
526|3097|4423|9197|
528|3170|2965|9723|
531|43|3636|8020|
533|7654|2660|8407|
537|8160|1567|9450|
542|6824|540|10320|
546|1995|4022|7754|
548|9755|4639|7744|
552|9316|482|8126|
555|6498|1163|8395|
556|9734|4614|9428|
558|9186|2833|6248|
563|1142|2540|6455|
567|7109|647|8479|
568|4623|4524|6328|
570|1084|2701|9359|
571|3056|2655|9158|
576|135|3761|8129|
578|1117|3486|8325|
579|622|256|8675|
582|35|3304|6159|
587|7796|4184|9517|
592|4931|4644|6810|
594|7609|115|6493|
596|2691|4331|6530|
597|9782|4501|7730|
600|464|4546|7098|
602|741|4234|8852|
606|1031|893|9028|
610|157|1155|8339|
613|1381|93|9596|
617|5412|828|6266|
621|252|173|8663|
623|56|3883|10009|
625|1164|3245|8824|
629|10478|3277|6348|
630|8616|3545|10132|
633|9144|906|7959|
636|3368|4130|6227|
638|6024|353|6017|
641|9647|3163|7119|
642|2637|736|10162|
645|613|1678|10386|
646|4232|1635|10344|
650|8009|1733|9261|
655|4327|886|6949|
660|2218|2077|8326|
661|4761|1177|7147|
665|9047|540|7654|
666|9477|2879|8880|
669|8645|3329|8349|
674|3689|910|9234|
677|8305|2462|9958|
680|2269|1752|8485|
681|560|1174|9189|
686|330|970|8494|
687|5639|2436|9218|
688|6624|1821|10068|
689|10790|4635|8406|
691|3165|583|8986|
692|3244|3260|7266|
693|7170|4557|7165|
696|8512|694|6238|
699|951|38|8519|
701|7998|4027|9124|
705|1703|336|6356|
710|544|4597|10078|
713|5147|2356|8763|
716|10307|3722|7671|
720|8772|757|7218|
723|10924|19|8033|
728|11074|1745|6231|
730|1997|161|9281|
735|8467|3301|9797|
738|7246|103|10220|
739|10429|2620|8849|
741|3598|19|8205|
743|6057|2185|9975|
745|8953|3277|8430|
749|10451|3230|7797|
752|6197|1592|6452|
755|7618|2734|7997|
758|11280|4278|10120|
762|1996|3106|9726|
764|2372|2731|6616|
768|8|2696|6527|
769|2430|1503|9829|
772|11040|1673|8229|
774|10378|1190|10266|
776|10740|3245|9854|
780|3639|3360|8846|
782|9020|2231|6731|
787|8291|605|7785|
789|8377|2931|8378|
794|10666|4233|7321|
799|3178|2764|6863|
801|2359|1310|6652|
805|1709|1684|9681|
809|8684|4597|6477|
810|8290|4597|9983|
813|11032|2435|9612|
817|9690|2458|6088|
819|9944|4371|6592|
824|5700|3270|7058|
825|11153|3508|6329|
826|9946|2634|8333|
831|2014|2814|8876|
836|2840|3837|6571|
841|4093|995|8344|
845|3356|3963|9593|
846|9914|3717|9812|
848|2174|809|6229|
849|667|2100|8932|
854|1280|2971|8558|
856|6553|1269|7531|
859|4631|3466|6426|
864|5382|3166|9646|
866|4002|4405|7991|
871|3945|890|8744|
874|6833|1320|6512|
877|3541|717|8876|
882|7480|972|10371|
883|1552|1906|6624|
886|9042|1784|7760|
889|9815|3905|8316|
891|4946|1847|7351|
896|5250|4634|7352|
899|3411|3272|10027|
902|1252|84|8414|
907|10074|2010|9069|
909|2345|3086|10262|
913|934|1617|8676|
917|7470|477|7817|
922|10428|1720|8041|
924|8842|1508|8435|
925|3339|1809|7682|
930|1691|975|7369|
934|8999|3925|7338|
938|3401|754|7638|
941|696|2638|6922|
944|11344|3621|6663|
948|5134|1042|8668|
952|611|4557|8735|
955|4494|4304|9408|
956|4136|196|7700|
960|7505|755|8011|
963|7572|3129|8483|
964|7342|507|8198|
967|8269|2674|10022|
968|4718|780|10107|
973|9199|3702|6876|
977|3898|2420|6184|
980|8919|731|10108|
983|4101|1667|6163|
988|137|2971|9317|
993|1822|4572|9554|
994|3803|4508|8432|
995|2814|2740|9716|
999|4362|3126|7312|
1001|10981|4184|8180|
1004|8502|4488|9811|
1007|3349|3552|7400|
1008|5081|1261|6127|
1012|1883|274|6762|
1013|769|45|9549|
1014|9959|1571|9742|
1015|7139|2416|8485|
1019|4866|1625|7241|
1023|1871|3021|10249|
1024|5190|823|7725|
1029|9713|124|7804|
1032|5616|762|10296|
1034|6701|3976|9208|
1035|3685|1660|9641|
1037|9607|3714|6042|
1042|5360|4470|10273|
1045|1618|424|9078|
1046|7719|133|7192|
1047|5798|4038|8008|
1049|3462|3031|9378|
1052|10933|2669|7728|
1056|4985|45|10379|
1060|2739|878|7672|
1063|7864|4440|10142|
1067|4758|4602|6570|
1068|9685|3141|7616|
1073|7672|3083|6362|
1076|7268|2599|8445|
1079|4715|1022|8645|
1080|10657|2093|7224|
1084|2158|4366|8614|
1087|8583|4143|6557|
1091|5715|1992|6312|
1094|5925|1998|10455|
1095|10678|514|7363|
1096|10986|1395|10446|
1100|6921|2763|8668|
1102|1673|2638|9229|
1105|7558|3390|8870|
1108|10839|2856|10271|
1112|4390|3486|6235|
1116|8823|1009|9881|
1118|717|2685|6255|
1119|9577|4564|9309|
1120|3508|4508|10133|
1122|4050|3552|6096|
1123|9987|3330|7060|
1124|1397|3830|7230|
1127|10733|4532|9914|
1129|816|1520|8489|
1131|3583|1931|9774|
1133|2470|1948|8074|
1135|6013|3152|10434|
1137|10599|810|6497|
1141|496|2042|6727|
1145|9301|28|7688|
1148|611|1307|9553|
1153|6653|536|6438|
1157|9514|4409|7223|
1161|11105|1560|7601|
1165|8481|891|6468|
1169|10168|823|7420|
1170|8472|1802|8045|
1173|6180|4008|10333|
1175|10284|1691|7952|
1180|4106|1011|6665|
1182|7605|1194|7097|
1186|6388|340|8326|
1187|7513|4134|9568|
1191|10416|4553|8164|
1193|10173|4440|8386|
1195|1090|4161|9891|
1198|8337|1884|8154|
1200|6230|492|7312|
1205|7287|1331|9972|
1208|8391|1673|9258|
1209|9240|740|6015|
1211|7641|908|10223|
1215|524|409|6389|
1220|4432|4614|6088|
1225|7925|3765|9572|
1226|2118|170|7074|
1228|7316|3479|10053|
1230|1247|2965|9554|
1235|4111|3177|6258|
1238|5132|3379|7221|
1240|673|3596|9308|
1242|254|57|6885|
1244|10860|3298|8989|
1249|3188|1384|8051|
1253|6408|1039|6884|
1255|2186|3391|9428|
1257|4827|2237|8581|
1259|7489|312|9729|
1263|5415|4356|6860|
1268|6768|3337|7005|
1271|6572|3216|8792|
1273|2529|4512|9527|
1274|7824|3540|6413|
1279|8912|3194|7369|
1282|655|908|6990|
1287|7642|4239|9751|
1292|1664|1346|10015|
1294|8385|1407|9845|
1295|2623|3271|9325|
1296|8181|1216|7839|
1301|7819|3403|7206|
1306|10924|1107|7684|
1308|6955|492|9359|
1310|1278|1|9244|
1315|9161|4459|9335|
1317|2484|908|9516|
1322|11011|4421|6806|
1327|3864|1977|10112|
1330|2387|303|9054|
1334|4446|823|6752|
1338|8934|1931|10327|
1342|3480|3379|7235|
1346|261|167|10163|
1348|4422|563|9864|
1349|9619|902|9957|
1351|2048|1159|8456|
1353|8457|1126|9388|
1355|10707|1965|7724|
1359|1290|2310|10171|
1364|3990|4106|6967|
1365|10162|2192|10181|
1368|9703|4318|9324|
1370|7594|2255|7571|
1371|615|3905|8045|
1375|6214|2407|6635|
1380|6002|118|8649|
1382|8119|913|9344|
1386|4662|3112|7604|
1389|2096|4345|9790|
1392|918|3411|6382|
1396|4913|3242|7532|
1398|7609|733|6157|
1403|1849|1784|6285|
1405|9511|810|6895|
1408|10155|2863|9114|
1409|7272|3858|9417|
1414|3997|1098|10052|
1418|5033|3717|8697|
1420|10969|4362|9057|
1423|314|673|8779|
1427|9527|2730|10414|
1430|722|3177|10176|
1434|4698|3553|8630|
1438|4959|631|6178|
1443|9678|2364|9016|
1447|1626|3846|7131|
1449|5560|1931|6833|
1453|8630|818|8598|
1456|4034|2864|8602|
1458|7461|2583|9249|
1463|5283|93|8318|
1468|4055|652|7982|
1472|4149|1503|9380|
1474|6203|1844|10372|
1478|10420|3210|7789|
1479|3612|2814|8206|
1482|10763|3976|9066|
1487|5033|201|8526|
1489|6508|293|6094|
1490|241|1261|8265|
1491|4852|205|9981|
1494|2909|326|7655|
1499|11033|3618|8004|
1504|10192|2816|7715|
1507|9784|23|10266|
1512|6772|2816|8767|
1517|6578|4551|6663|
1520|4574|649|7449|
1522|1132|1553|9360|
1527|9020|3846|6597|
1529|10862|1939|7054|
1532|7628|3422|7567|
1537|8598|4453|6380|
1541|5750|2497|8680|
1544|3931|2165|9324|
1547|2702|3667|9091|
1551|852|3461|6547|
1553|3630|823|9583|
1557|509|293|9675|
1561|3945|336|7492|
1566|3997|1901|6412|
1569|1880|2846|9139|
1570|1773|2603|8143|
1574|2880|1103|7235|
1576|3732|1617|10252|
1581|10297|438|6321|
1584|2455|3490|6968|
1586|10693|3638|6235|
1591|9148|2665|8305|
1596|4322|3329|10394|
1599|7489|3155|9877|
1602|259|4405|8441|
1607|8816|2499|8779|
1608|4285|1909|8524|
1611|3916|4111|8479|
1615|5602|2042|7086|
1617|1441|2110|8042|
1619|9161|3212|8647|
1622|10211|4484|7174|
1626|9266|206|6095|
1630|7755|3665|6852|
1633|2145|3073|7093|
1637|8999|3177|8260|
1640|11044|4624|7820|
1642|5343|1441|7610|
1647|2778|2144|9425|
1650|8745|2234|6820|
1651|2102|1992|7347|
1653|812|3574|6263|
1654|638|2627|7218|
1656|1874|4044|8787|
1659|9229|2590|10449|
1664|9998|3159|9082|
1665|4348|1103|8699|
1667|1434|328|9162|
1669|776|2902|6786|
1674|8173|4640|7542|
1679|6884|1561|9463|
1680|1851|2522|9270|
1684|7422|2023|6859|
1686|6220|605|8790|
1691|9867|4506|7029|
1696|7322|4425|9351|
1697|6591|2505|7740|
1699|5137|552|8590|
1704|5310|2782|7245|
1706|9137|3277|10155|
1707|6546|4531|9160|
1709|4680|2384|8970|
1714|2909|2462|8917|
1715|7870|3007|10430|
1718|2930|4600|9874|
1723|1729|3540|9408|
1728|9434|1751|8648|
1732|8485|2743|7619|
1736|2737|4027|8703|
1741|7164|2106|6123|
1742|5913|612|7197|
1744|9009|1341|10426|
1748|3666|3874|7653|
1752|10616|1592|7797|
1756|5196|2570|9498|
1759|1783|3689|7388|
1763|756|1305|9832|
1764|3702|818|8540|
1768|3257|3282|6183|
1772|4038|3252|8901|
1777|16|1889|7078|
1778|10960|1359|9861|
1781|4470|2307|10072|
1785|4403|810|6113|
1786|4078|3781|6481|
1789|2218|1589|6173|
1793|10830|3330|9082|
1794|173|1139|6410|
1796|7601|757|6760|
1798|4478|928|8240|
1800|5190|3271|7329|
1802|4255|356|8107|
1805|6993|2814|7245|
1810|9796|2660|9452|
1814|356|1304|9148|
1817|4658|3997|7989|
1818|2422|3150|7055|
1823|2776|455|6416|
1827|3446|4498|7740|
1828|9649|4271|8111|
1832|2071|495|9786|
1836|2118|1843|8022|
1838|7728|1912|8301|
1842|8661|4249|8826|
1844|2828|2820|7946|
1847|1787|966|8858|
1848|4110|3629|10081|
1851|2548|1315|9109|
1854|3325|1024|9343|
1858|11114|42|10450|
1862|7381|3682|9147|
1863|10560|3704|6227|
1865|5803|4283|7595|
1869|1328|3406|9019|
1871|2031|196|7278|
1876|3908|3910|7397|
1879|999|1032|9836|
1881|4274|875|10403|
1885|8138|802|9149|
1886|2387|3615|8679|
1887|5726|995|8613|
1889|11293|635|7355|
1894|10722|4506|8298|
1899|3351|4293|7576|
1901|4521|662|8221|
1904|8535|4169|7711|
1908|7956|2660|6968|
1913|5562|4362|10391|
1917|5913|48|7058|
1920|9234|4423|10401|
1924|135|1597|9270|
1929|7098|4355|8408|
1933|8609|3733|9158|
1937|6928|3626|7694|
1940|5566|3631|8707|
1945|8462|2505|8063|
1946|660|2599|9947|
1947|5971|2864|7636|
1952|8447|3491|7449|
1956|10920|1891|10465|
1959|332|2469|8770|
1963|6721|2481|10216|
1964|4871|1761|7652|
1969|2823|1526|6303|
1972|2720|3715|7003|
1975|8772|1971|9198|
1976|7264|412|9676|
1981|3530|1589|6339|
1986|5777|2491|7950|
1990|1903|482|9368|
1995|7082|4527|7961|
1997|11293|3781|8929|
1999|7697|1053|6531|
2000|3413|1254|8567|
2002|3232|1487|10414|
2004|4341|3638|6855|
2009|6973|3572|10177|
2010|7418|910|10317|
2012|10775|1071|9096|
2013|4260|2340|7710|
2018|7661|2522|6163|
2023|3555|2032|10449|
2024|4124|3858|7610|
2026|31|4674|8053|
2028|6978|1186|6692|
2032|10091|2733|8273|
2036|3117|1302|9726|
2038|7229|4354|8873|
2041|10297|4513|6725|
2045|8528|3574|6158|
2046|852|2846|6808|
2050|11206|1843|9065|
2052|378|1935|6164|
2054|4559|1466|9638|
2058|2949|492|8586|
2061|220|2546|6876|
2066|11091|1482|8426|
2069|5747|3645|9704|
2074|781|1655|7711|
2079|1491|436|6508|
2081|7231|310|10361|
2082|10239|4570|8271|
2085|7048|4355|7692|
2088|10793|692|10054|
2090|2053|2995|7211|
2095|2637|651|7369|
2098|4136|4517|9955|
2103|10799|1561|9868|
2104|776|857|9112|
2107|7796|2255|7971|
2112|9870|3367|6158|
2116|4741|2180|10006|
2119|7503|1479|6695|
2124|10281|3301|6047|
2129|10195|563|10424|
2133|4508|906|8145|
2138|10885|39|6633|
2143|8385|184|9120|
2144|5812|4459|7532|
2149|10592|1391|8664|
2152|4043|2970|9555|
2157|4263|1391|10236|
2158|4365|3136|6506|
2159|10776|3400|8861|
2163|8958|2851|10288|
2164|1971|3702|9055|
2168|6889|3567|7601|
2169|7347|3431|7589|
2172|1280|4356|9398|
2177|6619|1653|8185|
2178|8598|3501|6185|
2183|9962|3954|9597|
2188|5285|803|7347|
2192|9067|1368|9208|
2193|1736|1875|9075|
2198|9935|2116|8542|
2201|2297|3032|9213|
2206|4188|740|6046|
2211|9823|249|9128|
2213|8833|2402|9555|
2216|6177|4333|7017|
2218|8624|3446|7501|
2223|7048|4122|6710|
2226|5625|3612|10136|
2229|5975|4479|10293|
2230|10994|2445|8807|
2235|9673|2005|6678|
2237|5415|2941|9823|
2240|5897|2718|7791|
2241|2174|3211|6949|
2246|10866|3106|9793|
2248|5992|2106|10438|
2252|2993|3606|7566|
2256|4881|1228|9502|
2258|10003|4230|7043|
2259|7391|4202|6622|
2263|7641|1177|7625|
2266|3389|4310|6437|
2269|11246|1407|9609|
2272|6266|3806|6363|
2274|82|1789|9066|
2279|1381|4187|8768|
2281|8410|74|6396|
2282|8449|4542|9585|
2286|10713|4553|7571|
2290|10672|3722|8895|
2292|6730|960|8573|
2294|7670|1684|6315|
2297|8485|3141|9466|
2301|4842|901|6438|
2306|5429|1391|6953|
2310|5250|3344|6889|
2314|269|2634|8031|
2316|8602|1794|8382|
2320|9784|995|8381|
2323|11213|2913|8134|
2326|7422|4042|6207|
2327|6327|4355|9331|
2332|4172|2537|9692|
2333|10055|2931|9611|
2334|6171|1287|8704|
2336|10328|1489|9717|
2337|6755|492|10158|
2339|4889|312|6545|
2343|2004|4521|7110|
2347|1836|394|6517|
2350|3885|3095|6873|
2353|8556|343|8518|
2358|4179|431|9380|
2363|5206|2012|6635|
2365|7712|2307|7907|
2367|2983|4169|9752|
2370|5791|1585|7165|
2373|2887|3003|9631|
2375|3562|389|7135|
2376|8833|2485|6789|
2378|10168|872|9443|
2383|1194|4239|6900|
2388|1485|1228|8817|
2392|3577|2718|10389|
2395|8981|395|6388|
2400|8512|3345|6733|
2403|147|3896|7258|
2408|4952|3257|9634|
2412|10933|1381|7672|
2416|10011|923|6787|
2420|6870|756|8063|
2421|8394|1768|7025|
2426|6411|166|9693|
2428|3875|1375|8129|
2431|11313|3095|9820|
2434|10105|2734|10168|
2438|11308|2627|7273|
2440|2637|789|8290|
2442|7678|1831|8538|
2443|2297|1459|6855|
2448|8399|3995|9605|
2452|4669|3483|6386|
2453|9485|1688|7499|
2456|2760|809|9677|
2457|11304|4122|6902|
2460|4887|1123|7232|
2463|9777|3474|6674|
2468|1578|3816|7886|
2472|8091|937|9147|
2474|10863|4245|8988|
2476|1958|3811|6732|
2478|9003|1720|9983|
2482|2164|3608|6731|
2484|5732|3673|6439|
2489|10860|2674|9432|
2492|1729|4479|7412|
2497|2978|2101|9663|
2500|4618|1981|6661|
2504|2879|4356|7334|
2507|9301|1912|9659|
2510|938|2244|8935|
2511|4718|3211|9151|
2515|5566|1174|8758|
2518|6341|1254|7878|
2519|8695|2149|8235|
2521|9101|4285|8171|
2525|2999|2134|8833|
2530|1803|4327|9534|
2534|4779|2701|10097|
2536|10899|755|7351|
2539|9870|1597|7989|
2541|4372|1174|7836|
2544|7737|1522|8608|
2547|4855|4169|9784|
2549|1446|297|8415|
2550|5720|4441|7754|
2554|9385|799|8050|
2555|983|1647|9706|
2559|6197|3348|6100|
2561|6211|3825|9378|
2562|6701|2859|9139|
2566|1630|4083|9097|
2569|9511|2263|7940|
2573|182|1558|7187|
2578|3975|698|10268|
2581|7252|717|9211|
2582|5733|1647|9300|
2586|9790|662|8917|
2588|493|1051|8475|
2590|3405|1931|6785|
2592|135|1647|7558|
2595|2623|2930|9515|
2596|1524|1053|9363|
2598|681|1818|7243|
2601|3945|4134|7655|
2602|2455|1579|7292|
2603|8771|1233|9106|
2607|5792|2779|8418|
2610|3663|3717|6680|
2615|6975|1435|8076|
2618|8039|2696|6131|
2620|10565|823|10358|
2624|10014|1358|9628|
2628|7330|2535|10445|
2629|11060|1736|10175|
2630|1543|3270|7831|
2632|11216|3816|9274|
2636|1703|3596|10332|
2637|1075|880|9133|
2638|2640|1965|6337|
2639|7449|3177|8390|
2642|1740|1147|9435|
2646|8616|1789|6058|
2648|2910|1794|9035|
2652|1252|2003|8782|
2653|2063|4366|10060|
2654|1018|3122|9368|
2657|9595|4229|7476|
2662|8260|70|7521|
2665|1324|4379|10097|
2668|10560|639|8397|
2673|3283|1809|8650|
2675|9863|416|10303|
2676|7330|2859|6679|
2680|246|2230|8006|
2682|10487|2541|10461|
2683|3534|1882|7257|
2688|3592|1541|6832|
2690|5643|2441|7162|
2692|7827|1294|9761|
2696|4896|4212|7266|
2698|9093|3083|6140|
2701|7079|3205|7221|
2704|1231|215|6381|
2706|6171|1471|6993|
2709|1242|4318|10067|
2713|7697|1142|7271|
2716|4608|2113|9527|
2720|1282|4512|9858|
2724|2695|1006|7075|
2727|5156|4244|7883|
2731|6928|84|9289|
2734|3251|4488|8922|
2737|8260|2000|7858|
2739|6608|3288|9260|
2743|9284|3796|7679|
2745|10016|3631|6055|
2749|7327|3912|8560|
2754|4778|3340|6367|
2756|10821|3245|8333|
2759|8991|4049|8589|
2763|10227|2274|8688|
2768|9642|1756|7275|
2773|107|1752|7449|
2774|6155|4429|6128|
2776|2518|1561|10215|
2777|9291|2981|9948|
2781|1966|2921|9749|
2785|2686|3508|10232|
2789|9664|1964|6892|
2793|7599|3452|7078|
2795|9452|778|8093|
2796|3102|3845|6645|
2798|5853|3174|8088|
2801|1381|3373|9256|
2803|3416|4521|9382|
2805|4078|2010|7543|
2806|4427|3584|8195|
2809|11094|2615|7140|
2810|10021|1730|9683|
2814|760|3657|6134|
2819|4041|2739|6015|
2822|2559|3136|7946|
2825|9536|2307|9637|
2828|7761|2501|7090|
2832|10871|3349|6472|
2834|11370|2096|10292|
2836|2968|1477|9781|
2839|5791|1290|7442|
2842|7982|3738|8242|
2843|9144|3283|8916|
2845|3398|3210|10108|
2848|6332|2000|7490|
2849|4255|898|7001|
2850|4296|3937|7927|
2852|5810|3645|8832|
2853|4366|2758|9988|
2854|7476|4114|6256|
2859|3197|1379|9957|
2864|7174|3770|8137|
2868|1951|3722|6536|
2869|7327|1126|10209|
2870|6760|838|6395|
2872|3207|2259|8368|
2875|9636|2252|7329|
2879|2488|1022|8065|
2883|6898|2995|6526|
2887|8328|3567|8996|
2891|9778|3698|9144|
2892|3353|1945|6116|
2895|10268|1269|8947|
2899|195|3508|8137|
2901|10033|3093|7682|
2904|1407|3275|7299|
2905|11381|277|7678|
2907|9812|3483|7105|
2909|5715|805|6789|
2914|10465|673|9345|
2916|5217|1253|6626|
2920|4899|1133|7295|
2921|3257|2416|8777|
2925|4215|3479|8974|
2927|7908|951|8338|
2930|6182|1566|8322|
2932|1752|2193|9966|
2934|10893|3941|9875|
2935|10969|3277|8548|
2936|5260|3177|10033|
2941|2776|1071|8907|
2944|6188|3181|6176|
2949|9472|472|8646|
2950|468|1431|8492|
2953|10142|2165|10031|
2956|8938|1560|6452|
2959|11079|208|6500|
2963|10324|409|6121|
2964|8263|1389|9848|
2967|4371|612|6457|
2971|8646|383|8114|
2974|6844|864|9156|
2977|7745|3537|9176|
2980|2836|3704|6167|
2983|4842|3348|7465|
2988|8023|3693|7368|
2991|7824|2485|6123|
2995|3952|1436|9731|
2998|8592|711|10457|
3002|799|4437|10021|
3005|4707|3816|8787|
3006|6706|2856|8438|
3007|9491|1575|7814|
3012|9842|3320|7947|
3015|8958|3941|8596|
3019|3746|464|8390|
3023|9875|4614|9888|
3028|2647|2123|7407|
3030|516|3523|9889|
3032|3757|4224|6407|
3033|6424|3320|6437|
3038|10375|2733|8077|
3042|4494|1095|9475|
3044|7302|1056|8998|
3047|3673|2307|8047|
3052|4559|1577|10275|
3056|5442|3583|6697|
3060|10281|4313|9028|
3064|4815|2769|10159|
3066|9096|4207|6719|
3069|3465|928|6333|
3073|6679|702|9436|
3078|7761|1489|9791|
3079|5509|2284|8200|
3080|11158|3618|7038|
3084|6505|1445|7204|
3088|4377|1695|7084|
3089|11397|3827|6278|
3092|6692|2459|8578|
3093|6537|1590|10287|
3094|9195|3540|10166|
3096|2712|4553|7249|
3101|2459|2908|6690|
3104|5111|1514|6791|
3108|1555|2312|6579|
3113|1813|4001|8799|
3118|1915|4387|8679|
3119|11376|3160|8881|
3124|5720|813|8742|
3129|2548|4465|7482|
3134|11348|2250|8799|
3138|7816|3722|8087|
3141|3405|1766|10239|
3142|7316|3324|6644|
3146|11008|152|10011|
3151|6534|2123|9268|
3156|9750|2123|7979|
3157|7092|689|8322|
3159|9383|587|8605|
3161|4427|4293|9244|
3166|5055|1282|9511|
3170|9636|259|8601|
3173|4078|3417|6099|
3175|4786|1653|6519|
3178|10661|1538|7810|
3183|7605|3982|8424|
3186|11389|380|10240|
3187|57|2571|7162|
3190|5700|2303|8154|
3194|10616|4655|6449|
3199|5119|1445|8866|
3204|6244|2156|8629|
3205|2393|2957|9188|
3206|6171|1315|9589|
3207|6098|206|7526|
3208|9750|2762|9919|
3209|5997|1182|7977|
3212|8495|1167|7422|
3213|5293|1691|7991|
3215|9199|3528|7681|
3219|4060|2384|6479|
3223|8190|4042|7254|
3226|11187|367|10109|
3230|3898|229|10015|
3231|5063|1225|9933|
3232|10055|328|10115|
3234|4631|2833|10319|
3238|10956|2917|8838|
3240|11367|2139|6926|
3241|3241|2310|9777|
3245|7206|1700|6518|
3249|10941|2989|9296|
3250|351|3963|9174|
3253|9345|2738|9910|
3256|9253|3251|10179|
3258|10920|1917|10360|
3261|8414|1305|7891|
3265|968|2106|8963|
3266|5913|3466|9725|
3271|10956|2434|6105|
3273|317|3888|6857|
3277|10793|1526|8478|
3282|9301|3242|7331|
3284|6600|872|9771|
3288|2559|755|6116|
3290|4501|1307|9672|
3294|336|2925|8350|
3295|10411|3579|7314|
3297|538|583|8359|
3301|3933|3084|9828|
3306|983|3036|7808|
3309|4278|4610|8990|
3314|247|2810|9106|
3318|11082|2241|8749|
3323|3498|2311|6832|
3324|8970|3147|6824|
3327|9875|2769|7639|
3332|10298|1499|6844|
3336|7900|477|8925|
3338|2297|1505|10131|
3341|9407|4190|8207|
3345|6340|4230|7582|
3350|912|4512|6250|
3355|8210|3584|8205|
3356|6152|1945|9059|
3360|7494|1610|8291|
3363|1479|3267|6509|
3366|10689|1593|8055|
3370|1500|1847|8483|
3375|6262|3653|8028|
3379|8645|2436|6491|
3383|3673|1981|6160|
3385|10586|2287|7960|
3390|1560|563|6160|
