1379|4479|2781|
1381|6305|7434|
1384|8029|4995|
1389|7735|7290|
1391|5695|8616|
1395|7520|3755|
1400|7981|3733|
1405|4508|5581|
1407|8606|2871|
1408|6504|8053|
1411|6464|5676|
1415|9324|8599|
1420|5593|6911|
1422|8730|3487|
1423|5076|6392|
1428|5034|7038|
1431|8959|7730|
1435|5144|5277|
1436|5777|4482|
1441|5608|5799|
1445|4796|2769|
1448|7536|1680|
1452|8808|979|
1455|6472|6252|
1459|6565|5661|
1462|10262|1139|
1463|6530|5684|
1464|8634|1310|
1466|4562|3988|
1471|9702|2066|
1476|5331|541|
1477|9391|1805|
1479|9191|5634|
1482|7760|6164|
1483|6024|7852|
1487|10204|6034|
1489|6519|4984|
1491|6558|2061|
1494|8842|1342|
1497|5748|5726|
1499|5266|4343|
1501|5894|7706|
1503|10226|2998|
1505|9038|5672|
1506|10080|4841|
1507|10014|5255|
1508|5842|1524|
1510|8015|4046|
1511|9716|5204|
1514|6911|3966|
1516|9846|7926|
1520|6533|3567|
1522|5497|7186|
1526|6682|3112|
1531|10070|5663|
1533|9832|5051|
1538|9089|4139|
1539|5039|6923|
1541|5481|2051|
1544|8220|649|
1548|5646|387|
1551|9928|395|
1553|5971|1695|
1555|6609|8582|
1558|9367|686|
1560|9406|2890|
1561|4461|6453|
1565|6447|3363|
1566|7911|8513|
1567|8998|3120|
1568|9306|8001|
1571|6949|1208|
1575|9179|6267|
1577|9070|4782|
1578|8206|388|
1579|8491|2838|
1581|5293|3595|
1584|8770|7466|
1585|5666|1141|
1588|10005|5143|
1589|9371|2588|
1590|8121|4581|
1592|9187|7398|
1593|10049|8566|
1597|9105|2401|
1600|6230|6457|
1602|6278|352|
1605|9976|7496|
1610|8141|7234|
1615|7860|1832|
1617|9445|5233|
1620|6990|4296|
1622|4801|5430|
1623|6437|8126|
1625|9568|7709|
1629|6499|538|
1632|5398|4968|
1635|6158|7671|
1640|8391|1397|
1642|7703|1135|
1646|10198|3486|
1647|9031|2311|
1650|8301|1294|
1653|8676|5669|
1655|6702|4326|
1660|6276|5265|
1664|9973|2394|
1667|9975|6040|
1669|5398|5854|
1673|8250|6171|
1677|4486|5846|
1678|4932|6121|
1680|9011|6905|
1684|10098|1145|
1688|7636|890|
1691|5155|3997|
1694|5509|1820|
1695|8526|556|
1696|6627|3484|
1700|9892|3038|
1703|5992|6575|
1708|9205|6774|
1710|4807|2709|
1712|4538|7207|
1716|4670|3579|
1720|9554|1531|
1722|7742|5030|
1725|4537|7086|
1729|7876|1632|
1730|6901|7030|
1733|4442|2998|
1736|6479|5012|
1737|7971|2865|
1742|7170|3460|
1745|8150|1446|
1748|4544|1087|
1750|6646|1880|
1751|7999|3603|
1752|9681|8033|
1756|6482|827|
1761|9853|6464|
1765|9259|5948|
1766|6459|5109|
1768|4946|2178|
1773|5127|2616|
1776|9431|8111|
1780|5936|5106|
1784|6009|7962|
1789|5556|916|
1793|9013|3229|
1794|5812|2942|
1795|5019|5837|
1799|9158|382|
1802|7910|686|
1804|4954|2925|
1809|8821|5261|
1814|8727|6534|
1817|8435|8386|
1818|8282|1492|
1821|5982|5775|
1826|9996|8057|
1827|5206|3530|
1831|6442|4208|
1835|8888|6077|
1838|6207|3258|
1843|4764|1307|
1844|5297|5953|
1847|9999|2320|
1851|4622|1802|
1854|8047|1955|
1859|7215|3655|
1863|8466|5603|
1865|7587|3996|
1866|8996|2669|
1871|8287|7433|
1875|7690|5947|
1877|6172|3082|
1879|8632|3005|
1882|5265|4377|
1884|8039|5630|
1889|5729|6597|
1891|5882|1356|
1893|4762|6462|
1898|8124|5238|
1901|9829|3890|
1906|7425|7285|
1909|6955|4299|
1912|8927|5948|
1915|5867|8470|
1917|9644|7514|
1922|4420|3586|
1926|9285|461|
1931|8779|7804|
1933|7175|6009|
1935|9416|5396|
1939|4769|7444|
1940|5013|1501|
1941|9650|579|
1943|8473|4404|
1945|5074|4538|
1948|7886|8051|
1953|7877|7706|
1954|5853|7040|
1957|9119|8294|
1960|7835|5084|
1964|8207|2345|
1965|8684|2551|
1968|9573|981|
1971|9994|1324|
1974|9179|7463|
1977|6770|6255|
1981|7130|1865|
1982|7584|2874|
1983|9261|5003|
1985|7861|8042|
1988|6365|2736|
1992|10209|8608|
1995|8665|472|
1998|8039|1480|
2000|6434|5950|
2003|4980|4671|
2005|9210|329|
2006|8472|2731|
2010|7566|5546|
2011|5728|4612|
2012|9533|4672|
2017|9194|5577|
2018|5716|2812|
2019|7473|4913|
2023|8524|3217|
2027|5813|440|
2029|5057|466|
2032|9271|7681|
2037|7975|4846|
2042|8783|6950|
2047|7912|1637|
2052|5857|1483|
2057|9185|6609|
2061|5864|7114|
2064|6033|8613|
2065|6778|3570|
2068|7394|5864|
2072|10006|3612|
2076|5940|8158|
2077|9791|3233|
2079|7673|2883|
2080|9527|1888|
2083|6065|6750|
2088|4872|7430|
2093|5231|4637|
2096|9196|1583|
2098|6689|2067|
2100|6836|3138|
2101|7017|4620|
2106|6106|3602|
2108|8210|7776|
2110|6718|8202|
2113|7702|8100|
2116|5668|242|
2120|6487|6172|
2121|6539|371|
2123|9717|5670|
2128|9345|7894|
2133|8242|6395|
2134|5196|8041|
2139|9344|3591|
2144|4882|1656|
2145|7229|1966|
2149|9556|1370|
2154|9654|3009|
2156|10138|6799|
2160|9948|8081|
2165|5119|4137|
2167|4613|7307|
2168|8644|1827|
2172|7174|7950|
2177|7199|5422|
2180|5407|3890|
2185|6352|6072|
2188|6424|3301|
2192|7427|3241|
2193|4898|3445|
2198|8996|4731|
2199|6864|1389|
2203|9149|1702|
2204|8395|2240|
2206|5734|6690|
2208|6964|7479|
2213|7978|7737|
2218|7454|4352|
2221|6603|8226|
2226|7590|4178|
2230|5678|1016|
2231|5510|5339|
2234|7279|1596|
2237|7102|8247|
2241|8717|455|
2244|5917|1011|
2245|6581|3998|
2247|5158|725|
2250|9817|649|
2252|5611|6021|
2255|6748|3363|
2259|8091|623|
2263|6087|1987|
2265|8580|462|
2270|4768|4750|
2273|6513|4657|
2274|10015|7021|
2279|5174|7210|
2280|8501|308|
2284|4571|4899|
2287|5224|3449|
2291|9124|4458|
2293|4761|5122|
2298|6349|6290|
2303|5673|5970|
2307|10097|5820|
2310|4470|1554|
2311|4766|1448|
2312|9771|8198|
2317|4600|1590|
2321|10229|7963|
2324|8931|2503|
2326|10033|6775|
2331|5704|5641|
2335|10005|3796|
2340|5398|1684|
2345|8414|5323|
2346|8891|6401|
2348|10152|8602|
2352|8910|8316|
2356|5939|6196|
2357|6057|6614|
2361|8539|7351|
2364|10049|6726|
2368|9489|6027|
2373|4879|2595|
2378|5703|7872|
2382|7584|8546|
2384|8790|6002|
2389|9275|5386|
2392|8137|4118|
2393|6620|847|
2397|7831|6492|
2400|9257|5524|
2402|10167|239|
2406|7179|8493|
2407|9535|4655|
2410|4796|1997|
2413|8609|1595|
2416|9912|7990|
2417|9463|2157|
2420|4407|8341|
2422|6948|2118|
2426|4975|5035|
2428|6433|4541|
2429|6823|279|
2434|8827|7387|
2435|7876|3450|
2436|4944|2469|
2441|9139|7753|
2443|4844|916|
2445|8501|6249|
2450|9210|5621|
2454|8146|3439|
2458|4676|7590|
2459|8083|4013|
2462|7121|7985|
2465|5911|4587|
2469|9403|1752|
2471|7452|7227|
2476|9978|3591|
2481|5662|2732|
2485|5759|6136|
2488|5315|2713|
2491|6184|6914|
2495|5028|753|
2497|7599|6128|
2499|5849|1038|
2501|9921|2129|
2503|6175|1612|
2505|6475|6571|
2508|10048|8085|
2510|7082|2707|
2513|9270|6831|
2516|9414|4625|
2519|7801|2364|
2522|8908|2256|
2525|9541|4140|
2530|9212|2379|
2535|9003|6327|
2537|9837|7985|
2540|8250|4191|
2541|4595|2209|
2546|9078|4318|
2549|6814|2537|
2552|7423|7117|
2556|6717|852|
2558|5867|5023|
2559|8074|5450|
2560|10073|6970|
2563|4824|7079|
2567|7861|788|
2570|7701|1868|
2571|5820|7170|
2576|8741|2301|
2580|6514|3694|
2581|5692|1486|
2583|9785|656|
2587|9525|7839|
2590|6547|1177|
2594|5370|3583|
2599|7900|8600|
2601|10076|2223|
2603|7941|1980|
2606|4568|7209|
2610|7811|5626|
2615|7456|1016|
2617|4708|7070|
2620|7408|6149|
2625|4896|3998|
2627|7734|1022|
2629|9541|7582|
2634|4666|4422|
2636|9443|4584|
2638|9501|6747|
2642|6915|6422|
2646|8314|2818|
2649|10006|7515|
2652|7121|7079|
2655|4984|1688|
2660|8127|6922|
2665|8043|1550|
2669|7408|7474|
2674|5209|1115|
2675|4923|5020|
2677|9301|8337|
2682|5752|763|
2685|5925|5906|
2687|7681|2179|
2691|7138|6813|
2696|7226|244|
2701|6045|906|
2706|7405|6300|
2710|5943|378|
2714|4659|2514|
2718|5895|5690|
2720|7013|2405|
2722|5935|1501|
2726|7872|646|
2730|5937|5883|
2731|8970|997|
2733|4752|6288|
2734|5058|4607|
2738|5301|8578|
2739|9731|5048|
2740|4871|2228|
2743|4781|1914|
2746|6391|2222|
2750|9162|2296|
2753|5733|2125|
2758|8330|4095|
2762|7477|7641|
2763|9794|5606|
2764|8949|5540|
2769|8052|6250|
2774|6555|1537|
2779|7877|1148|
2782|7207|5125|
2784|9016|5834|
2788|5436|7425|
2791|9719|508|
2794|7700|7577|
2799|10033|1257|
2803|8971|8327|
2806|5645|4423|
2810|8925|7348|
2814|4809|5815|
2816|6380|8058|
2820|5799|1087|
2822|8783|4000|
2826|7784|3411|
2829|6277|4817|
2833|4792|1229|
2836|5751|1474|
2837|5718|2792|
2840|5596|7471|
2841|8253|1876|
2844|6459|7398|
2846|9564|3449|
2849|5028|4022|
2851|6830|8590|
2856|6869|7453|
2859|7523|2270|
2860|6460|6076|
2863|8797|7702|
2864|7621|4226|
2866|6371|939|
2871|6123|5513|
2873|4808|3273|
2876|7252|342|
2879|8665|4757|
2880|9050|1195|
2882|9749|8572|
2886|9218|813|
2888|4453|2377|
2892|7772|2496|
2896|6282|5654|
2900|4925|579|
2902|9883|5676|
2903|9874|2882|
2908|4645|6716|
2913|8256|907|
2915|9394|3643|
2917|5860|2332|
2921|8684|5710|
2924|9573|996|
2925|5055|6367|
2929|8349|8620|
2930|9669|6763|
2931|9600|3178|
2932|7010|3636|
2936|9164|3067|
2941|5116|7090|
2945|7667|5604|
2948|5533|4347|
2952|7726|8370|
2957|5774|3773|
2958|4854|5028|
2961|4799|7776|
2965|6414|4488|
2970|8659|6196|
2971|8883|4321|
2976|7712|6374|
2981|5959|1606|
2986|9311|3868|
2989|4881|8545|
2994|9689|2109|
2995|5075|6195|
2999|8916|7177|
3003|9867|5970|
3007|9337|6985|
3009|8122|5681|
3012|5042|7066|
3017|9551|6030|
3021|5086|7793|
3026|7844|8013|
3030|5328|7350|
3031|8468|2323|
3032|9425|2540|
3034|9369|441|
3035|5491|1007|
3036|8712|5906|
3041|7063|4111|
3042|4804|6500|
3047|7737|1758|
3050|4477|903|
3051|6656|3649|
3054|7356|5657|
3057|6506|7199|
3061|8883|4668|
3063|8539|4109|
3068|6054|1252|
3073|6780|8262|
3078|6776|6695|
3079|5890|5596|
3083|5391|4191|
3084|8749|725|
3086|5109|8471|
3091|9177|446|
3093|4586|522|
3095|9461|3660|
3098|10251|6600|
3100|5313|932|
3102|4796|960|
3106|8778|8204|
3111|8648|2980|
3112|7966|5627|
3115|8862|8593|
3119|9671|1204|
3120|4632|5961|
3122|5119|4527|
3126|5186|1964|
3129|7921|5960|
3132|4731|2236|
3133|10101|6134|
3135|4819|5956|
3136|5271|3824|
3141|8526|5899|
3142|7018|2588|
3146|9823|7881|
3147|9734|2023|
3150|6338|7314|
3152|8893|476|
3155|7635|5764|
3159|7757|8270|
3160|5449|1565|
3163|4664|6889|
3166|5820|7744|
3168|8121|6800|
3170|9972|6672|
3174|9794|6075|
3176|5094|4576|
3177|10027|904|
3181|8926|8427|
3185|7229|1044|
3190|7161|8047|
3194|9233|4313|
3198|5026|2611|
3201|8873|4282|
3205|8071|6129|
3207|8121|8287|
3210|10205|5068|
3211|9440|5518|
3212|9253|2593|
3216|8318|7951|
3217|5394|6671|
3218|4696|5239|
3222|5278|6743|
3223|7377|964|
3227|4442|4805|
3230|9478|6034|
3233|4620|3219|
3237|9708|2967|
3242|6743|6250|
3245|5593|3632|
3246|6597|2214|
3249|4476|521|
3251|6103|7451|
3252|7951|639|
3254|9057|5700|
3257|8003|8122|
3259|10038|7975|
3260|6872|8029|
3264|8136|456|
3267|8463|4309|
3270|8824|3625|
3271|6041|6817|
3272|4874|6827|
3275|6113|6038|
3277|8917|6172|
3278|5861|6736|
3282|5974|7251|
3283|7574|5543|
3288|6025|5859|
3290|6413|6524|
3294|5565|8614|
3298|4580|4928|
3300|6667|7491|
3301|8978|2570|
3304|7070|7595|
3307|5394|5377|
3311|7781|5297|
3316|4776|3165|
3318|5084|6583|
3320|7638|8488|
3324|6549|817|
3329|5767|322|
3330|8605|7360|
3332|8707|7206|
3337|4830|5189|
3340|6159|372|
3344|5377|7477|
3345|9611|7821|
3348|8164|4052|
3349|9485|466|
3351|6546|6904|
3355|4621|5413|
3359|9754|4061|
3360|4993|1678|
3363|6360|7160|
3367|4652|215|
3370|10252|6615|
3373|4532|7251|
3374|8166|4155|
3375|4601|7201|
3379|7207|4158|
3384|7700|8194|
3386|7861|7990|
3389|6263|1535|
3390|5582|1138|
3391|6067|7852|
3393|8206|2589|
3394|9823|1587|
3398|5502|5145|
3399|9369|1967|
3400|9690|580|
3403|8144|3222|
3406|5873|6227|
3411|10049|4675|
3413|7384|1606|
3417|7133|676|
3420|4775|3775|
3422|8917|8114|
3423|9047|965|
3427|6705|1722|
3431|6811|5529|
3433|6231|3509|
3438|6431|793|
3442|9082|6961|
3446|9162|2400|
3447|4577|3196|
3452|4507|865|
3457|5493|6264|
3461|9908|8167|
3462|6062|3187|
3463|7486|3849|
3466|9121|6226|
3471|7331|1572|
3472|4921|6724|
3474|8009|7306|
3479|9756|2863|
3483|4647|6576|
3486|7185|7150|
3490|9524|4073|
3491|8954|1086|
3493|5455|5972|
3494|9641|2852|
3496|9704|2741|
3501|4738|3788|
3503|8017|6906|
3508|7682|7085|
3510|8642|5074|
3513|6262|4880|
3518|6047|4869|
3520|10148|570|
3523|6291|4638|
3528|6758|296|
3533|8733|3541|
3537|8893|1956|
3540|9322|6507|
3545|7855|897|
3550|7454|4266|
3552|5667|5348|
3553|4552|4546|
3554|8460|607|
3556|7969|536|
3560|8047|1863|
3564|10232|7729|
3567|8710|4250|
3572|9393|1193|
3574|4426|8294|
3579|8586|1132|
3583|7263|6991|
3584|5965|197|
3586|7995|4673|
3591|8162|3153|
3592|10118|8377|
3593|4426|4658|
3596|6239|294|
3601|10156|8192|
3606|4417|3884|
3607|4621|6695|
3608|4713|4193|
3612|9358|6751|
3615|10233|8083|
3618|5491|7467|
3621|7543|634|
3626|8694|5211|
3629|5548|1447|
3631|9385|7794|
3633|8457|4657|
3636|8784|8632|
3637|7913|2272|
3638|5895|6770|
3641|9956|5988|
3642|8720|6869|
3645|7338|4743|
3646|8644|2916|
3647|4953|6344|
3652|9987|7772|
3653|5283|5263|
3654|10164|4956|
3657|6899|4776|
3659|5096|7411|
3664|6011|1229|
3665|5294|2258|
3667|5204|5453|
3669|5143|7587|
3673|7139|6359|
3677|9165|5748|
3682|6142|8518|
3685|6507|4853|
3689|10094|1161|
3693|6978|878|
3698|9898|4895|
3702|5567|475|
3704|9021|6374|
3706|6622|8242|
3711|8547|8486|
3714|6862|3491|
3715|7496|3240|
3717|7607|6914|
3722|10259|4392|
3725|7354|5772|
3729|9405|4036|
3733|4890|1188|
3738|4716|4426|
3742|10119|2240|
3747|7204|3772|
3750|5104|5554|
3752|6409|2911|
3756|9611|4012|
3761|8458|7356|
3765|8409|2450|
3770|6754|7023|
3771|8697|6931|
3776|4409|7762|
3781|7677|1683|
3784|7540|6601|
3786|9335|7057|
3791|9354|6794|
3796|5771|1232|
3798|9814|973|
3801|5713|8334|
3806|6601|5522|
3811|9646|8107|
3816|6298|3180|
3817|9271|1143|
3820|8033|8335|
3825|4759|6179|
3827|8412|3665|
3829|7574|5886|
3830|4934|5966|
3834|6705|4240|
3837|7845|2671|
3840|5968|5222|
3845|4403|2607|
3846|6970|4977|
3848|6019|5271|
3851|5713|5098|
3855|9036|1057|
3858|9186|3920|
3862|8307|276|
3863|5847|4401|
3867|7832|2554|
3871|5541|4422|
3874|10139|3770|
3875|5769|4230|
3880|7080|7308|
3883|7045|4335|
3888|10105|3520|
3893|4475|1328|
3896|7229|837|
3901|5069|7640|
3905|7271|4047|
3910|4736|3898|
3912|5303|404|
3915|7449|1490|
3917|5501|5297|
3922|9141|6638|
3925|7650|614|
3926|4584|3449|
3929|4711|7879|
3933|6052|8044|
3937|4524|7958|
3941|8062|5276|
3946|4425|7900|
3951|8869|5262|
3954|8533|1681|
3958|8253|6640|
3963|8408|6646|
3965|5924|7101|
3967|5906|7263|
3969|7557|3703|
3973|9409|1537|
3976|4622|2307|
3981|9316|5745|
3982|9096|4091|
3986|7881|320|
3991|8802|3477|
3994|6543|7958|
3995|6262|7345|
3996|5207|647|
3997|10260|8213|
4001|10046|5815|
4004|5933|4015|
4008|8924|5474|
4011|6825|4657|
4016|9526|6228|
4018|9802|1333|
4022|4656|7551|
4027|8117|7454|
4030|6228|8393|
4033|5031|3154|
4038|5791|5344|
4042|9741|8185|
4044|7575|7116|
4049|9215|6477|
4053|5432|3124|
4055|9275|5285|
4056|6235|1411|
4058|4975|7041|
4061|6582|3554|
4063|4938|6222|
4064|8051|4755|
4067|8525|6205|
4068|5526|2567|
4072|6263|6255|
4075|4702|4643|
4080|5577|7343|
4083|7134|1751|
4085|4977|4660|
4086|4767|518|
4088|5554|6609|
4089|10036|2188|
4092|5166|7971|
4097|9595|6845|
4100|6014|6258|
4101|4767|5358|
4106|8787|1768|
4110|10080|3253|
4111|4668|5379|
4114|9914|8379|
4119|8914|2762|
4122|7429|7697|
4125|5319|1801|
4130|5069|1161|
4134|4969|1739|
4136|6437|3250|
4138|9903|4204|
4141|8662|5633|
4143|5292|6045|
4148|6824|5034|
4150|10205|6836|
4153|5928|2726|
4156|5146|4488|
4161|8497|2841|
4163|8680|2538|
4168|4484|643|
4169|9864|7069|
4173|6251|2295|
4178|8421|5241|
4182|4464|7795|
4183|4465|223|
4184|9883|4975|
4187|9146|3566|
4190|5491|4411|
4192|5947|5236|
4195|7202|220|
4196|10083|7837|
4199|8652|6385|
4202|8822|5857|
4207|5784|4155|
4212|8158|5532|
4213|5721|5667|
4217|5531|5482|
4220|6793|995|
4221|6714|3054|
4224|5198|4786|
4229|8052|4514|
4230|5307|5271|
4233|7977|2018|
4234|5726|5657|
4239|8016|8433|
4244|7084|7066|
4245|6678|5934|
4249|9332|770|
4253|4548|4419|
4256|5843|7303|
4260|9665|5723|
4262|7718|3343|
4266|7768|1793|
4269|5000|6622|
4271|8216|8020|
4276|5622|6687|
4278|10175|5060|
4280|9333|4608|
4283|4878|5365|
4285|7090|8362|
4290|5302|4188|
4291|6766|5832|
4293|8339|849|
4294|7684|631|
4297|7519|8562|
4300|7081|6855|
4304|4469|664|
4306|8726|4028|
4308|9090|7785|
4310|6088|1839|
4313|4823|4170|
4315|9805|3129|
4318|6053|3038|
4322|8349|5156|
4327|6387|3741|
4329|4974|6986|
4331|9868|7445|
4333|4549|3094|
4335|6369|1785|
4338|4797|3945|
4343|4702|5732|
