1939|11118|1233|7591|
1941|5887|2435|6525|
1946|289|2096|3273|
1949|431|1669|6367|
1954|7178|3997|4418|
1956|2672|951|3991|
1960|2245|1761|3384|
1962|11314|983|2840|
1967|4315|2733|3969|
1970|2221|310|5469|
1974|6701|933|4720|
1977|10511|1843|2775|
1981|3351|428|3062|
1986|6715|1239|2745|
1991|5973|1795|6357|
1994|7939|2833|7259|
1995|6335|591|4424|
2000|10379|3829|6099|
2001|10257|4343|3483|
2003|1811|112|6729|
2006|5765|3896|2833|
2010|6180|1337|5154|
2012|11221|2068|7453|
2017|5850|4310|7460|
2022|912|4597|7707|
2024|5525|2530|7874|
2025|2320|277|5692|
2030|5380|3607|4357|
2035|9527|80|6110|
2040|5226|267|5647|
2042|9716|642|2816|
2044|990|4667|7218|
2047|5824|1793|7106|
2051|82|4448|3036|
2056|2769|4655|4510|
2061|1080|1190|4586|
2065|2828|454|2817|
2067|6132|1565|7432|
2070|516|3359|4265|
2071|609|1507|6926|
2072|10683|1957|6848|
2075|5814|3051|6391|
2079|4864|1507|5333|
2080|735|2615|4223|
2083|2269|4335|7228|
2085|6702|3031|7242|
2087|8080|802|7156|
2088|9067|1320|5400|
2092|7068|2948|4577|
2093|3508|3501|5881|
2097|6159|3379|4496|
2102|9777|4690|3754|
2105|10267|3973|5028|
2110|8481|2198|3450|
2111|10260|2594|4794|
2115|6123|1875|5030|
2120|9009|1199|6870|
2122|7958|2378|4342|
2123|6050|1941|4872|
2124|3046|1186|4403|
2125|638|3391|7820|
2130|6306|3520|5673|
2135|877|3553|2832|
2139|10234|2682|3976|
2141|5828|578|6289|
2142|781|3693|7623|
2143|5611|2559|4733|
2145|8090|2718|5857|
2150|2583|1703|2740|
2153|8967|3420|5571|
2155|5748|1995|6747|
2158|10994|2617|6868|
2159|9069|285|7759|
2160|786|2814|4867|
2161|7214|2397|3758|
2163|7982|424|7258|
2168|3114|1691|3475|
2170|591|267|3967|
2172|7130|3912|4892|
2174|1728|2237|3490|
2179|3508|662|4941|
2183|4993|1736|6656|
2184|5415|3251|5901|
2188|3109|3212|5692|
2193|5415|315|5431|
2198|6503|2844|5293|
2203|8291|221|4091|
2207|3602|1053|7802|
2211|2637|2603|7152|
2215|1481|3851|5766|
2216|9288|4647|5879|
2220|5595|1571|5807|
2224|10863|103|5987|
2227|2709|1071|7800|
2229|1439|4632|5728|
2231|3379|2556|6735|
2235|1273|487|4783|
2239|9955|425|5017|
2241|2435|1507|3131|
2243|9282|2139|6799|
2248|3178|2902|5947|
2251|1493|1483|6140|
2254|3680|3119|3294|
2259|9273|2726|5928|
2262|5031|1177|7585|
2263|10008|3664|5391|
2265|8721|1090|3269|
2266|4000|70|2758|
2268|1009|4658|2978|
2271|225|267|4671|
2273|11172|2931|3544|
2276|2548|3318|3407|
2280|316|3411|4398|
2283|9987|2145|7229|
2284|8970|913|5786|
2289|1761|1238|7481|
2290|4762|3431|2739|
2292|3990|3738|4716|
2294|965|3168|7785|
2297|7127|2120|6017|
2302|9186|1700|2973|
2303|7553|4168|7572|
2305|2587|814|5283|
2306|8100|1588|4305|
2311|4082|361|3871|
2316|3249|2450|3300|
2318|6098|1838|3899|
2321|11385|3257|5657|
2326|1164|4304|4650|
2327|5352|2047|3802|
2328|6075|158|7205|
2333|5649|1694|7003|
2335|3135|3933|4120|
2338|9239|2510|4745|
2340|4562|2116|6039|
2345|11052|2088|3020|
2350|2539|2826|7542|
2355|4574|1871|3080|
2356|10081|4690|6599|
2358|2076|4517|3086|
2359|1230|4304|6274|
2360|6567|4639|6327|
2365|1555|1042|3441|
2368|10164|2072|6808|
2372|3767|3606|3000|
2377|6341|605|7526|
2380|4937|3142|4031|
2384|8881|4600|5321|
2386|7781|3136|6460|
2389|3480|893|6812|
2393|6630|3390|3509|
2394|7087|3155|6511|
2395|9925|1655|4740|
2397|8377|4590|3586|
2399|2883|1988|3135|
2404|10830|3654|3784|
2407|7092|2971|3551|
2409|5000|2154|3740|
2412|6549|536|7707|
2415|8013|1577|7268|
2418|3343|2799|7564|
2419|2086|4285|4156|
2421|11087|3461|3972|
2426|1295|2970|4874|
2429|8123|4465|3963|
2431|7545|3122|6429|
2434|10648|3390|5685|
2437|8548|507|3619|
2440|4574|4552|7833|
2441|10010|1123|3626|
2444|7741|152|6823|
2445|5329|1395|6411|
2450|4781|2185|6113|
2452|855|4092|3023|
2457|10714|3657|4358|
2460|8188|420|7866|
2464|1404|19|6210|
2465|2834|4371|4127|
2469|7209|2145|3804|
2470|7416|95|6862|
2473|8034|2516|3280|
2474|10300|2206|7400|
2477|1729|2326|3237|
2478|7130|4448|4365|
2482|5519|115|3757|
2484|3675|2497|6507|
2486|5171|190|4916|
2487|5103|41|5058|
2489|4350|15|3066|
2492|2014|1260|6548|
2497|5689|4571|6649|
2502|6293|1784|5565|
2504|8138|2558|6564|
2506|2218|3068|6375|
2509|713|3645|3094|
2510|9678|1817|6621|
2511|1468|76|4068|
2512|6911|967|5614|
2513|4456|976|3302|
2514|2505|4229|3760|
2517|5992|3540|2913|
2522|10862|4652|5837|
2525|473|3848|6512|
2527|10281|2720|3680|
2529|11102|3883|7363|
2532|7609|180|3313|
2537|8080|3761|7443|
2541|220|619|7244|
2542|3090|1000|7651|
2543|7056|1558|6693|
2544|1335|1014|4545|
2545|7650|2280|3042|
2546|7886|1985|6589|
2550|8991|1000|2782|
2555|8281|3398|2906|
2558|4296|1821|2732|
2563|8523|2936|3171|
2567|4401|1751|6919|
2569|6619|2244|2935|
2570|10465|223|5219|
2573|7505|1239|7665|
2577|6534|2443|4314|
2580|4394|4683|6829|
2583|3241|3811|6570|
2587|928|1988|5840|
2592|8919|684|5800|
2596|1568|4063|4572|
2599|2748|517|6856|
2601|7|717|6301|
2602|2552|4616|4760|
2606|1811|3584|3749|
2610|4223|2450|6038|
2614|1793|2764|6684|
2618|2479|1577|5095|
2622|11087|184|3501|
2626|1873|4293|6997|
2629|11357|1703|3324|
2631|4852|1248|5256|
2632|832|4403|3218|
2636|10268|459|5871|
2641|7461|1098|3417|
2645|2565|1710|3394|
2650|1873|2445|3407|
2654|4581|3638|6465|
2658|4247|3298|5124|
2659|7826|4605|6510|
2661|4292|1296|6134|
2666|6845|1567|7818|
2671|3266|2563|6156|
2674|9369|1462|4731|
2675|9838|3275|5912|
2678|2829|2057|6406|
2682|4881|167|5640|
2687|9806|3340|5991|
2688|5181|167|6893|
2692|8347|532|6316|
2693|11331|2570|3570|
2698|8998|587|4778|
2700|10701|2822|7145|
2701|8236|2221|4013|
2705|11153|1331|4841|
2707|8446|61|4353|
2712|1142|3513|3625|
2716|1611|4542|7188|
2717|2292|1169|5371|
2721|1453|2516|5394|
2726|10358|902|5460|
2729|1412|770|7344|
2731|4427|2221|5327|
2736|4819|2634|7873|
2741|6110|2675|6464|
2746|8188|678|4798|
2747|9790|1090|7162|
2749|5186|1992|3275|
2752|726|1776|3998|
2756|2702|470|5294|
2761|6366|2172|7813|
2764|8410|4256|6920|
2767|591|420|5384|
2769|11204|3963|5303|
2772|10733|3095|3341|
2777|9520|90|5290|
2778|3140|1477|7373|
2781|2656|4178|6654|
2784|7870|2888|6356|
2786|6503|3698|5926|
2788|5100|2384|3718|
2789|4167|3776|3557|
2793|7806|4016|3477|
2798|10251|4550|3112|
2800|2168|2930|7439|
2804|7901|1615|4452|
2808|9433|4182|5664|
2810|5877|2642|5400|
2811|8881|285|6115|
2816|7893|3026|6511|
2819|3334|787|7382|
2824|9137|3729|3932|
2827|6824|3494|6138|
2832|5360|383|7776|
2833|4190|1590|4299|
2835|7683|1012|4789|
2837|6855|1411|4409|
2840|9914|2546|6846|
2842|11308|642|5777|
2843|5362|1373|7423|
2847|8269|3806|4838|
2851|4111|2279|6715|
2854|2935|1977|5274|
2858|4005|3682|7461|
2861|9987|972|6627|
2862|1641|3483|7331|
2866|2714|1623|2971|
2867|4486|1061|3926|
2870|4599|3991|5243|
2874|3142|3725|2953|
2875|431|1359|4213|
2876|5190|3967|3612|
2881|7893|1589|5830|
2885|8481|1118|3505|
2889|5750|595|6598|
2891|3539|754|2930|
2896|5783|1664|6059|
2897|9199|1006|7259|
2899|2221|4106|6923|
2902|10138|3091|6173|
2903|3369|3452|4138|
2908|6422|285|3143|
2913|1461|4156|7548|
2914|8544|3933|6596|
2916|6387|4488|5618|
2920|11079|3348|3964|
2921|6024|4620|4343|
2922|11094|2121|3494|
2925|5870|734|6586|
2927|937|4291|7530|
2930|8124|4256|2893|
2934|4623|4409|3328|
2936|9942|1287|7261|
2941|5190|3091|3708|
2943|7170|3682|3831|
2948|8291|2080|7602|
2953|9969|2203|3768|
2958|5522|4626|4648|
2959|5979|1793|7334|
2962|975|4018|6602|
2965|11221|3344|6752|
2969|684|2080|4874|
2972|7493|972|5126|
2976|2341|3552|4843|
2980|609|4276|7548|
2982|3029|2352|7398|
2986|4106|1199|6977|
2987|82|972|4210|
2990|7881|4141|4638|
2991|6110|2392|6358|
2996|4021|913|6437|
2998|4475|1600|4047|
3003|9467|4343|4224|
3007|9117|3036|3672|
3012|888|2154|3203|
3013|9433|2958|5975|
3016|6490|4429|6004|
3019|2543|153|3109|
3022|10507|1503|6119|
3025|4599|4517|4165|
3030|11033|4106|4805|
3031|5616|201|3739|
3032|4179|4056|6722|
3036|10317|4150|4838|
3038|6505|769|4975|
3039|5743|3698|6231|
3044|5953|3278|3128|
3049|10693|196|3905|
3050|1380|2011|2925|
3054|6411|744|3334|
3056|7193|1768|5090|
3061|924|1560|6805|
3066|496|1629|3802|
3071|10507|2291|5501|
3075|2846|4501|4371|
3078|3369|2945|5007|
3080|9823|544|6930|
3083|4696|1237|4369|
3087|641|1411|2990|
3091|3402|3653|5913|
3096|7483|1076|5412|
3099|10451|2206|5767|
3102|10862|2965|4640|
3106|6910|15|4123|
3110|1783|1584|3386|
3115|8241|2516|4364|
3118|382|891|7409|
3121|3172|526|5734|
3126|8773|1255|3966|
3128|10348|3564|6410|
3132|9903|1273|3826|
3134|8005|951|5774|
3139|4576|2794|7122|
3142|10807|231|4371|
3144|7252|1646|6955|
3148|7920|1177|4340|
3151|10353|3510|4596|
3154|10862|3442|3569|
3157|5234|3379|5191|
3162|4500|3400|4787|
3163|745|3083|7086|
3166|1578|803|5669|
3169|8937|3474|5411|
3174|9946|1499|4421|
3177|6108|1736|6234|
3181|8717|787|3698|
3186|2899|4470|3232|
3187|8733|4398|6717|
3190|965|3607|2657|
3193|932|318|7733|
3194|8450|583|3234|
3196|2359|2560|3248|
3200|11109|2469|4524|
3201|4084|2029|4777|
3203|3621|4405|4765|
3206|4254|857|3003|
3211|10996|2541|4612|
3216|1270|1363|5762|
3220|10424|1177|4206|
3221|3555|4297|3029|
3222|10692|1099|7361|
3225|7098|1592|7750|
3229|1244|3177|6942|
3231|4762|19|7408|
3233|10323|514|3044|
3234|11340|3348|5692|
3237|3975|4572|7692|
3240|4341|2710|6318|
3242|49|706|6417|
3247|1009|3825|4225|
3248|11389|133|6585|
3249|173|3875|5001|
3252|2339|1703|6349|
3253|9935|439|4816|
3258|6933|1615|3927|
3260|5568|1625|4291|
3261|5244|1276|4657|
3266|11379|3177|4242|
3269|1070|4083|5132|
3272|11174|595|6299|
3273|8511|2779|6489|
3275|7719|3093|6346|
3280|11213|241|4569|
3285|10776|2829|7607|
3288|1935|3355|4536|
3292|9598|1029|4585|
3294|9755|1865|5091|
3295|3975|4508|4296|
3296|4833|2199|4081|
3297|168|4570|4853|
3301|2939|2011|3051|
3303|3369|3593|4036|
3305|7704|4614|3727|
3307|5788|3637|3474|
3309|7765|635|4068|
3313|6145|90|3970|
3315|5300|455|5811|
3316|10607|622|3467|
3319|8881|1985|7693|
3321|5293|3275|4684|
3324|5181|898|5636|
3329|1747|713|3901|
3332|4751|605|6360|
3335|8989|1854|2725|
3340|6065|1262|2892|
3342|4801|1510|4185|
3345|8372|498|6262|
3347|6160|1320|3027|
3349|10781|3337|4462|
3353|6625|2782|2821|
3357|534|2010|3911|
3359|4383|1906|7326|
3364|4381|2682|7361|
3367|7183|2291|7377|
3372|11367|3537|2876|
3375|452|3217|4152|
3378|7393|2177|6236|
