457|1090|7118|3881|7408|
460|221|7628|11491|7794|
461|4440|10589|10404|7620|
462|955|5285|6877|7131|
464|3083|10871|8668|7291|
465|3552|6850|10261|7738|
467|153|9133|3141|6814|
468|1400|3689|9301|7586|
469|2556|2818|7045|6414|
471|2931|3375|10098|7458|
475|2642|1315|10997|6990|
478|2784|7449|2935|6556|
479|4403|1290|6071|6314|
484|2994|589|6426|7497|
489|2331|938|3540|6886|
493|3606|8203|4845|7828|
498|1851|3530|9945|7733|
499|3537|11114|9085|7898|
500|3245|10830|10744|7594|
505|1664|4510|9354|6718|
507|2587|3970|3466|6643|
508|4008|7061|8570|6984|
512|3685|4884|8641|7122|
516|3756|4508|7889|7977|
517|301|1497|7962|7664|
520|120|11102|3146|6360|
524|158|3948|2593|6809|
526|1818|5962|11738|6798|
531|1931|660|8934|6681|
533|3848|6498|7923|6364|
534|430|3855|4686|6528|
538|1053|4025|7050|6890|
541|4196|10400|9357|6599|
542|2879|2604|10296|7174|
543|1909|8925|2741|7451|
545|4597|10227|12011|7185|
549|3615|5375|8210|6300|
552|1009|8551|10918|6958|
554|186|4613|9072|7719|
555|3636|9485|5546|7318|
556|1600|323|5155|7325|
559|1431|577|6296|7260|
561|370|3258|11606|6886|
564|4067|45|9006|6983|
567|1844|6239|3215|6361|
570|4479|2325|3290|7574|
575|2429|3577|6663|7901|
579|3462|8745|3516|6906|
582|618|3017|9935|7097|
583|2999|6244|9123|6685|
588|1466|6490|6765|7089|
593|1436|4759|9873|6729|
596|4654|6238|3696|7317|
599|455|85|3167|6515|
601|1108|7051|2459|6615|
602|1597|11240|5635|6586|
603|1462|5828|8690|7938|
607|3345|999|5595|7950|
612|2397|3734|3372|6446|
613|4163|9241|8107|6995|
614|2522|681|2524|7413|
615|1107|6653|4826|7024|
616|4244|10633|8037|7337|
618|2945|10602|3984|7972|
623|3375|7664|7308|6388|
624|65|1618|3441|6913|
627|3332|3465|3373|7497|
631|4674|7472|9560|7015|
635|266|10565|5573|7042|
636|380|9747|7591|7011|
638|3976|2906|10086|6550|
639|2237|8279|4960|7155|
644|1035|8868|4441|6794|
648|3337|8826|4716|7868|
653|3417|9260|7229|6865|
657|1750|10300|3329|7021|
662|551|5209|11224|7966|
665|621|1342|3331|7972|
670|3729|10916|8173|6496|
674|2012|7|8558|6799|
675|521|1825|10819|7019|
678|3433|1822|5829|6471|
680|1042|9452|5887|7374|
685|1199|3508|8746|6336|
689|3120|8512|12038|6704|
694|2856|1371|4481|7886|
698|3078|4093|4500|7185|
702|573|10833|3618|6561|
707|2931|7824|10811|6406|
712|4551|9051|3132|6374|
715|997|5947|11349|7632|
716|2836|6881|7022|7588|
719|702|4296|2538|7196|
723|3855|10678|10620|7590|
724|2079|570|8687|7109|
726|1889|5566|10903|6766|
731|4221|6277|10272|7210|
734|353|11319|11294|7122|
736|103|2068|4723|7478|
738|3893|7958|7934|7695|
740|1159|2712|5632|6279|
745|3270|1055|8519|7824|
746|3242|7302|11649|7770|
747|1304|10073|2901|7246|
752|1780|10511|5507|6430|
754|1065|504|2612|6800|
759|2896|7748|10676|7808|
763|1526|2698|7892|7722|
767|2620|4366|3500|6294|
769|1510|9148|10152|7228|
771|4425|765|10205|6879|
776|1974|3531|4704|7850|
777|1912|10961|10989|7318|
780|2763|4968|4288|6887|
785|1071|1563|6223|7686|
788|4234|182|3537|6335|
793|1780|9410|6088|7776|
797|542|2153|11202|6974|
801|2252|10920|5009|7489|
806|4075|1855|9863|7840|
810|122|5759|12220|7694|
812|3933|7599|7571|7802|
816|1065|4481|4391|6931|
819|603|543|6941|6624|
823|313|2410|5312|7863|
827|1300|8250|4653|6492|
828|3883|303|7966|7360|
830|3725|833|7404|6324|
835|1982|5543|5606|7250|
836|1935|11179|5211|6717|
837|4501|2315|10513|7064|
841|2445|9607|10777|6651|
846|3608|8190|12115|7418|
851|3801|1509|10861|7420|
853|2321|5732|6540|6467|
857|122|3734|3582|7255|
858|448|1961|2531|7148|
861|2422|3090|5379|7898|
865|3054|3174|4904|7325|
870|229|2006|6934|6518|
871|4647|5153|11100|6327|
875|3433|9480|9898|6795|
877|4398|7532|3019|7646|
879|115|3491|9614|6534|
880|1971|7056|5114|6692|
884|2110|7718|4523|6471|
885|908|8450|7992|6468|
889|2373|6594|4794|7200|
894|167|3975|4256|7162|
895|3119|10590|3036|6381|
898|2859|7019|8605|7118|
899|937|8326|5332|6540|
902|1431|9204|7802|7145|
906|540|3230|9424|6473|
907|3474|7206|7668|6724|
909|1720|3202|11433|7201|
913|2685|10121|11851|6655|
914|2145|4973|3324|7442|
919|3608|10456|4358|6283|
921|3122|7190|4352|7396|
923|1290|7596|8333|7426|
925|4318|9174|6161|6472|
930|1695|11046|10244|6954|
934|2501|1710|2587|7862|
935|4056|1677|8525|7415|
936|3351|9433|8940|7432|
937|2263|2759|9585|7431|
941|985|454|3626|6696|
945|3413|10837|4966|6914|
946|2027|6115|8101|7292|
947|4187|3859|2689|6830|
951|4089|8002|8089|7959|
953|3874|1233|8381|6535|
957|2810|6498|5358|7205|
961|651|9222|5514|6468|
963|173|5864|8218|6569|
967|2535|10771|4895|7441|
968|3513|6666|11706|7432|
971|1043|1392|2880|6810|
976|1081|317|10023|7383|
979|2485|6689|8494|7560|
982|2583|5153|11272|7570|
985|3593|7359|3462|6506|
987|1123|1392|5758|6928|
989|3133|10657|4387|6823|
993|141|9322|7983|6719|
998|3210|6844|10365|7785|
1002|2864|9512|2617|7119|
1005|3816|10914|5146|7315|
1007|507|1367|11498|6480|
1010|514|7730|8038|6613|
1015|3552|2828|6114|6955|
1018|2465|8495|4272|6397|
1019|3294|9100|9670|6336|
1020|3246|460|4333|7871|
1024|702|8859|11819|7817|
1027|758|7943|7062|6584|
1030|1617|1350|6485|7435|
1031|1818|10385|11154|7107|
1036|2743|5989|4735|6879|
1040|2617|4805|10479|7882|
1043|3320|5041|6760|6580|
1045|438|7268|9631|7581|
1050|3855|10586|12021|6676|
1054|2416|983|10073|6303|
1057|3351|7006|5549|6416|
1062|3991|2621|9618|6460|
1063|1531|5749|5660|6633|
1064|472|4025|4582|6881|
1067|4329|4247|8135|6363|
1069|1817|4809|10333|6870|
1071|4565|4335|10222|7526|
1076|529|7953|7016|6560|
1080|1350|6715|8282|7257|
1084|3742|8410|8194|6806|
1085|368|3713|12211|7871|
1087|3677|2118|8830|6352|
1090|2042|10168|3027|6660|
1093|1584|9334|4433|6570|
1095|3973|1138|8462|7904|
1096|310|6743|3817|6325|
1101|3479|8331|11281|6988|
1106|4080|10391|12135|7846|
1108|723|7400|7235|6886|
1113|3910|9989|10275|7115|
1114|1688|5588|4013|7102|
1116|886|8995|11071|7813|
1119|1642|5398|7144|7551|
1122|1320|658|8740|7231|
1124|4086|5649|6138|7650|
1126|3207|8872|7860|6462|
1130|3646|3675|10666|7281|
1135|972|11204|11752|7167|
1137|1954|4329|11316|7640|
1138|4371|9067|5752|6814|
1140|4635|1468|11748|6434|
1143|223|4887|3501|7615|
1145|1400|8928|6121|7005|
1146|53|11385|11414|7611|
1150|1784|6024|4599|7371|
1152|2357|4260|7025|7204|
1155|3969|7045|7631|6919|
1160|2303|8247|7515|6791|
1163|3659|7796|12043|6771|
1168|1206|6249|10448|6667|
1171|1965|6518|5444|6970|
1174|1650|10565|10870|6956|
1178|3254|8600|6806|6840|
1181|2218|1980|9594|7295|
1185|1605|116|7936|6434|
1186|3457|2397|3774|7133|
1188|4262|4871|9653|6361|
1191|1463|9955|10187|6832|
1196|1017|2090|4069|7476|
1199|722|9630|8725|7200|
1203|4413|3271|3412|7552|
1204|4097|1425|5958|6748|
1209|3264|6734|5545|7403|
1212|906|4025|10482|6824|
1214|1107|10244|10251|6737|
1218|652|1231|3322|6711|
1220|567|10311|8256|7093|
1223|205|9229|3476|7775|
1225|2145|10616|7317|7421|
1228|2011|8772|4953|7977|
1230|652|10825|10193|6843|
1235|823|1130|8957|7082|
1236|4644|5699|9093|6375|
1240|3553|1980|9035|6450|
1242|3068|10624|10677|6394|
1243|1254|10690|4205|6704|
1248|1395|6958|3435|6982|
1249|861|2255|4887|6924|
1254|3093|10342|10447|7772|
1255|2816|4488|6619|6930|
1259|2510|10655|8814|7023|
1262|1585|77|2785|6912|
1265|1553|1589|4357|6723|
1266|3122|6658|3006|7122|
1268|4038|7392|7272|7935|
1273|2746|8881|6888|6427|
1278|794|9481|9218|7082|
1281|4421|959|12096|7346|
1284|2123|6234|10810|7795|
1288|975|9989|10352|6905|
1291|1294|9055|4845|6424|
1292|1826|144|7141|7916|
1295|1431|1425|11850|7095|
1300|3246|8410|10415|7938|
1301|1508|6304|12044|6309|
1306|206|837|7944|6446|
1311|312|8477|9266|7262|
1314|2810|5249|10739|7386|
1317|1042|543|8977|7955|
1319|153|6611|7023|6925|
1320|173|4387|6703|6649|
1323|694|7147|7443|7195|
1325|3798|3217|7986|7096|
1328|2321|10487|3537|7695|
1330|3976|689|4851|7727|
1335|2513|9093|3018|7013|
1340|2357|1958|3409|7400|
1343|412|5593|6373|6666|
1348|3925|10618|2777|6941|
1350|787|7468|2675|7529|
1355|702|5937|12111|7450|
1360|946|7386|9309|7286|
1364|3254|5850|2401|7922|
1366|45|7367|10979|7713|
1367|3111|4688|6610|6915|
1370|133|5248|10285|6352|
1371|3830|6345|6627|7694|
1373|3926|7992|6646|6639|
1378|3503|3803|6133|7636|
1382|1838|5960|2616|6632|
1384|908|8610|10843|7618|
1386|4423|4989|4684|7272|
1388|1384|3859|2993|6424|
1391|678|8141|11186|6352|
1395|1765|8001|3637|7449|
1397|2501|8462|11215|6440|
1402|428|3800|11497|7707|
1407|4614|10544|9229|7216|
1412|2610|10621|9631|6527|
1414|3479|1587|9625|6570|
1416|4055|10391|8614|7352|
1421|4423|5333|10144|7920|
1422|2516|11|8045|6762|
1423|3550|5201|5201|7048|
1425|3503|4846|9993|7935|
1426|1067|7362|5064|6444|
1429|3349|9334|11670|6385|
1432|2634|518|5227|7294|
1436|3433|8790|4863|7553|
1438|1017|4994|4123|7869|
1440|2876|1031|11403|6331|
1442|33|3872|12062|6420|
1447|2177|8170|5824|7144|
1448|4512|4821|11552|6536|
1452|972|9602|8988|6685|
1455|2590|8621|7944|6803|
1458|1494|1719|9493|7029|
1461|310|9796|8778|6358|
1462|4553|3649|7823|7063|
1466|4033|5350|6403|6553|
1468|2782|306|6675|7298|
1472|2052|7989|2610|7531|
1473|942|9176|3199|6890|
1476|4260|2917|10856|7254|
1480|1516|3555|6942|7826|
1484|2871|8|4728|6570|
1486|4355|9681|8795|6879|
1487|2280|9359|6376|7642|
1490|3257|10436|11932|7254|
1493|3389|8740|8645|6775|
1494|2851|6289|10552|7697|
1496|2076|2479|6642|7807|
1498|3845|1966|7164|6414|
1500|1558|5564|8673|6838|
1502|1817|5870|6129|6409|
1503|176|11123|8113|7622|
1505|2357|8244|3818|7966|
1506|2168|689|7382|6376|
1511|2501|4468|11348|6462|
1512|1431|9402|6117|7144|
1516|120|9441|4933|6986|
1521|370|2692|8120|7363|
1524|1531|570|11006|7797|
1528|1423|7257|5175|6534|
1531|3973|11026|10652|6933|
1536|336|764|2848|6396|
1539|514|6940|6530|7486|
1543|318|4896|7695|7424|
1545|3698|2047|2975|6660|
1550|775|3072|10853|7829|
1551|2428|4613|4448|6695|
1553|886|5206|9208|7157|
1557|90|3353|5560|6629|
1558|282|2234|8816|7002|
1559|3329|7393|11051|7186|
1563|4168|3244|7075|7277|
1565|4148|7806|4638|7650|
1567|3272|1953|8091|7368|
1570|3827|9345|3881|7615|
1571|4546|6899|11600|6951|
1576|4245|9705|7124|7462|
1577|103|9710|12164|7398|
1581|368|5099|3398|7084|
1586|2462|4475|3603|6827|
1590|526|2955|9135|7015|
1592|236|2879|5825|7574|
1597|3242|609|5591|7956|
1599|2356|7563|8689|6752|
1600|4667|2124|3120|6605|
1604|3093|10884|11469|7886|
1608|2352|1763|9149|6443|
1613|3863|11079|9186|6910|
1615|4635|9273|9951|7290|
1619|4379|9892|3252|6730|
1623|1022|7513|10926|6680|
1628|464|807|4473|7005|
1633|757|3252|11565|7813|
1638|2762|4406|9679|6391|
1642|1389|10839|11123|7375|
1646|1615|2851|4879|7032|
1651|2965|10960|5273|7808|
1656|152|3642|4980|6634|
1659|3254|2317|6127|6473|
1663|148|7505|10942|7484|
1665|4550|4187|11449|7595|
1670|3290|3041|9132|6563|
1672|3288|4082|9288|6555|
1676|3446|10424|6392|7726|
1681|1276|1311|7894|7953|
1682|3528|10968|4405|7891|
1685|155|1239|6072|7620|
1689|1325|2926|4243|7971|
1692|2556|4390|9911|6689|
1695|1142|884|5518|6378|
1699|3360|9139|7857|7015|
1702|2389|1468|3973|6769|
1705|1183|5975|12105|6350|
1710|3784|5375|5024|7718|
1715|1590|2615|9025|6375|
1718|3227|1763|11948|7699|
1722|2326|396|2421|7617|
1724|4224|2500|5436|7345|
1728|3304|7320|2891|6652|
1729|2636|7336|9642|6311|
1734|3592|3567|6855|7341|
1738|2029|8560|3858|7263|
1743|1264|8290|6422|7702|
1748|1304|7948|11382|7088|
1751|2303|284|6153|7141|
1753|3858|2814|8086|7714|
1755|2459|902|4226|6489|
1757|4283|4394|3242|7000|
1762|1264|6905|6670|6557|
1763|1190|6110|6496|7575|
1764|3324|6520|2690|6552|
1768|1459|9792|7025|7527|
1771|4537|6661|6326|7401|
1772|1768|7958|11701|6841|
1775|3267|7320|10968|7753|
1780|4477|8995|3175|6943|
1782|3275|1711|9895|6499|
1785|893|1159|6210|6926|
1790|1695|2694|2678|6508|
1791|92|1576|9207|6734|
1794|994|9782|5858|6612|
1798|2389|10624|8835|6430|
1802|1953|3003|4714|7267|
1806|997|9930|9774|6284|
1808|2896|3155|10592|7536|
1813|725|6341|7351|7599|
1817|4683|6840|11595|7017|
1818|1696|8705|3542|7042|
1819|3278|5347|8074|7608|
1822|1642|6755|3535|7016|
1827|1206|7659|4760|7808|
1828|2970|10257|8694|7761|
1833|2168|6171|9988|7681|
1838|444|971|5677|6809|
1842|2133|3547|6150|7537|
1844|4667|3363|7589|7153|
1846|1346|7468|2693|7659|
1851|3168|5215|9203|7512|
1856|4304|1720|4043|7335|
1860|3271|2462|11016|6562|
1862|3641|7181|10710|6406|
1864|4355|8165|12002|7455|
1866|632|561|9567|7163|
1871|4597|3936|10426|7651|
1875|3152|10768|11900|6336|
1880|2312|10014|3520|7498|
1882|4097|7532|5230|7025|
1883|124|5213|3825|7732|
1887|1395|1635|4009|7514|
1892|1482|932|7034|7746|
1896|4429|405|8817|7548|
1899|1646|7381|3430|7093|
1904|689|2564|8647|7432|
1905|4690|3311|3776|6331|
1910|1605|6223|3403|6406|
1914|1710|10574|7961|7629|
1916|2638|7272|11858|7672|
1918|2976|5285|10447|7761|
1920|365|4770|11565|7883|
1923|960|7650|9000|6949|
1925|2199|10495|5351|7968|
1928|2027|1720|10643|6717|
1930|3579|4296|7344|6596|
1935|3837|10356|9730|7210|
1938|1494|264|2684|7384|
1942|3770|8511|5510|6317|
1943|4479|6855|10400|7668|
1944|3288|7532|6025|7004|
1948|4271|3815|10027|7869|
1952|3820|3082|10573|6694|
1956|3021|7027|11598|7045|
1958|1871|10914|8495|6537|
1962|1142|6304|9998|7454|
1965|1151|7142|11888|6287|
1968|1466|9363|4052|7760|
1973|3483|8882|8771|7135|
1975|2873|4204|5363|7171|
1980|4089|5215|11960|7189|
1985|4609|6115|9171|7282|
1990|2203|8548|11334|6868|
1991|1043|10889|6696|7955|
1996|333|1883|8521|6916|
2001|1477|646|2440|7160|
2004|3937|6663|10376|6911|
2008|3012|6844|9737|7282|
2011|1305|3819|11589|7328|
2014|1544|5588|8111|7567|
2017|1428|7118|10653|7260|
2019|890|1699|4669|7414|
2023|1422|7953|10595|7590|
2026|3205|6585|7717|6913|
2031|223|10395|2403|7177|
2032|4134|10992|4979|7343|
2035|161|1614|10859|6561|
2037|2443|841|2510|7970|
2040|2503|2209|11050|6299|
2044|1568|3037|10577|6288|
2047|598|11226|10206|7215|
2050|1935|9951|6710|7912|
2053|1005|6341|3922|6366|
2056|946|7843|8402|6494|
2059|1216|11340|9035|7695|
2062|4331|1510|6670|6509|
2064|1565|1664|11854|7365|
2068|1622|2906|9749|6391|
2072|4178|10511|12028|7205|
2074|2924|502|6753|6557|
2077|2794|883|6556|7745|
2082|3170|997|2825|7947|
2086|2244|4041|11582|7268|
2089|2886|2748|5183|7833|
2094|353|8919|12224|7877|
2095|1276|9186|8106|7807|
2097|2011|7765|6175|6510|
2099|4178|11304|10017|6795|
2100|3359|5114|7872|7275|
2102|3874|9316|6999|6735|
2107|2428|6962|6754|7494|
2108|1995|6651|7806|7597|
2110|2077|7617|11062|7119|
2115|1629|4381|11587|7946|
2117|1877|9856|9539|7627|
2118|4565|7386|3887|6320|
2121|1912|4394|8647|6484|
2123|1879|8640|11041|6732|
2126|2361|1080|6631|7401|
2128|3230|5046|6702|7975|
2133|2273|2739|3387|6683|
2135|4056|4|2809|7562|
2140|3545|7532|5824|7701|
2144|2361|11002|8593|7304|
2146|3883|3294|2483|7597|
2150|3063|2055|10497|7534|
2155|2422|330|5251|6654|
2156|1264|2851|8579|7067|
2157|4571|1677|5477|6438|
2159|1325|7665|2728|7797|
2161|4027|2791|3287|7143|
2164|4498|1712|5698|6279|
2169|1255|1778|11802|6874|
2170|1296|6861|8742|6608|
2174|4038|5678|10720|7122|
2177|4570|7299|3955|6886|
2182|1691|10838|7699|7159|
2186|1147|5469|11482|6984|
2189|3391|8776|2807|6740|
2193|3798|10793|8450|7215|
2198|3152|45|10032|7362|
2199|3345|8165|11538|6742|
2200|3278|1015|3926|7934|
2201|1965|10833|5779|7537|
2205|4233|8551|11390|7076|
2210|2762|309|3973|6634|
2212|1605|1212|5080|6831|
2216|444|2482|4741|6598|
2219|2859|10551|3725|6863|
2222|1565|10033|9051|7423|
2227|3030|3449|9824|7309|
2228|4053|8112|10445|7746|
2230|2406|1257|12062|7031|
2233|409|4470|3174|7015|
2238|1462|9079|6843|7263|
2239|1985|2301|2910|6613|
2241|4368|10565|7889|6958|
2242|4072|6192|11428|7288|
2246|3592|6663|11076|7607|
2247|3994|9703|8710|7331|
2251|141|8999|10106|6366|
2256|2965|6870|6976|7708|
2257|3912|8444|7161|6467|
2262|340|6530|5905|6410|
2264|3646|325|3752|7595|
2265|3084|4692|11538|6468|
2267|4156|3172|11129|6379|
2270|312|5126|6238|7236|
2274|2392|6202|10563|7583|
2278|3698|4770|10889|7916|
2283|1243|5226|6884|7214|
2284|1909|11354|2920|7528|
2289|3646|3375|6113|7862|
2291|4067|6600|2766|6657|
2295|4064|7461|9775|7850|
2297|3875|3908|11338|6637|
2298|4588|9512|8662|6869|
2299|2583|7393|5270|7170|
2300|1893|3975|11821|7741|
2304|1331|10590|10819|6913|
2308|1827|9155|11547|7576|
2309|1751|10981|8845|7030|
2312|4038|10574|5188|7942|
2315|789|782|3917|7291|
2317|444|1456|10214|7818|
2319|175|3579|11049|7689|
2321|326|5607|3823|7025|
2323|3152|3534|9587|7970|
2326|3875|594|3012|7549|
2329|803|2288|12198|7238|
2333|2652|2869|9435|7192|
2336|1579|6849|8382|7292|
2339|2226|1497|9838|6398|
2340|1965|4548|4681|6681|
2344|1566|9117|7192|7502|
2346|1623|4961|5135|7824|
2347|1186|8143|10923|7657|
2352|3633|1971|10001|6572|
2355|1784|1367|8845|7969|
2358|4130|8826|12138|6411|
2361|451|1729|5217|7955|
2364|2287|4464|9166|7535|
2367|1622|11063|5679|7532|
2372|3344|483|8185|7061|
2376|3411|4260|8371|7331|
2381|1592|7584|8232|6682|
2382|1835|2219|5226|7678|
2384|4356|7218|5112|7299|
2389|201|5897|9238|6728|
2392|3638|632|9867|6984|
2395|112|2040|7993|6417|
2400|4190|6171|6222|6870|
2402|1071|4432|10450|7720|
2407|4008|2104|3184|6340|
2409|1941|5938|7932|6572|
2411|1032|2791|2447|7086|
2412|229|11269|10131|7693|
2415|1745|3413|4264|6715|
2417|3093|9420|10488|6850|
2421|3170|11330|11278|6932|
2423|1510|382|9241|6384|
2424|2160|8097|3069|6894|
2428|3012|6189|4950|7022|
2433|3073|4223|9625|6366|
2437|3791|5020|11304|6674|
2438|4278|7342|5685|7759|
2441|1516|4903|2594|7775|
2442|70|5762|5339|7237|
2445|1780|2181|3258|7698|
2450|313|9930|8033|6739|
2452|2837|9137|3442|7148|
2457|4064|6904|11350|7577|
2459|618|8188|4500|7968|
2464|621|11407|9275|6599|
2468|1254|3222|5653|6425|
2469|994|5735|6842|6975|
2471|1773|10327|11828|6865|
2475|2726|8410|6862|6808|
2478|4338|7755|3168|7443|
2480|3995|8004|6584|7404|
2484|4229|10048|11308|7478|
2485|4678|6650|11393|6482|
2486|1009|5196|8396|7109|
2491|3115|1273|8305|7639|
2494|828|5077|4102|6446|
2498|2321|7255|11519|6644|
2503|3174|2048|12011|6473|
2507|3825|10356|3521|7746|
2512|2368|3588|4291|6947|
2516|1597|6133|7721|6570|
2518|3641|3453|8333|7751|
2523|4403|6773|9762|7380|
2525|3021|1221|6837|7071|
2530|4654|10052|6019|7631|
2534|4644|5630|10159|7737|
2537|2803|4280|5766|7134|
2539|2691|7396|7505|6763|
2540|315|5842|4511|6796|
2544|2945|10727|12150|6619|
2546|1879|177|5704|6923|
2548|2730|5011|2819|7043|
2553|3462|10593|8318|6970|
2555|3677|3339|12092|7332|
2556|1091|3926|9980|6862|
2559|1748|10300|6422|6936|
2561|176|10451|6381|7254|
2562|4405|7405|6968|7009|
2565|2820|4015|7024|6906|
2568|605|4765|4755|7345|
2573|1696|9194|6038|6885|
2575|303|1974|10253|7795|
2578|799|10895|6089|7615|
2580|979|7614|9733|7798|
2584|4421|8279|11837|7499|
2586|1703|2237|8835|7432|
2588|942|5792|8069|7318|
2593|1194|5551|10335|6546|
2598|4260|3751|9505|6988|
2599|4501|6575|8584|6660|
2604|312|602|11104|6482|
2605|1423|9060|6252|7482|
2607|1405|1497|3566|7294|
2611|1765|1191|9955|7156|
2616|548|9710|8698|7147|
2618|3501|8551|5408|7668|
2623|4686|3146|5891|7125|
2628|4234|7760|10366|6991|
2630|2144|3572|5676|7334|
2635|571|9299|9505|6922|
2636|361|3013|9884|6706|
2641|4217|2605|10544|6681|
2644|864|9190|6922|7932|
2646|3136|11165|12111|6945|
2648|603|3673|9472|6622|
2653|4630|1099|11083|7594|
2655|110|3413|7714|7175|
2660|2237|11301|8205|7228|
2662|3452|4574|11305|6926|
2664|1142|10311|8796|7689|
2665|4088|1037|6881|6700|
2666|563|10740|8936|6733|
2667|4654|9875|5715|6548|
2672|1926|1703|9693|6855|
2677|902|264|2830|7045|
2680|2495|7214|3241|7441|
2683|1254|896|3946|6306|
2684|2145|3473|3168|6575|
2689|1965|3289|7186|6890|
2690|2892|7799|2563|6394|
2691|103|104|5205|7576|
2692|2525|4074|9755|6789|
2696|4260|6207|6059|7556|
2697|4300|3537|11447|7650|
2700|2373|5551|10923|6473|
2704|2961|11301|6090|7020|
2709|4331|971|7528|7265|
2713|2844|8516|5768|6567|
2718|778|3013|10975|6433|
2719|2896|9025|11964|6958|
2723|1773|346|3922|6992|
2728|420|2939|4561|7611|
2730|3370|7848|3219|7703|
2733|2503|10799|4208|7259|
2738|2469|10980|11009|7001|
