3481|6295|
3484|4901|
3485|4810|
3489|4526|
3494|5424|
3496|11269|
3500|10234|
3505|2124|
3506|7097|
3507|8229|
3509|8190|
3512|11032|
3517|7263|
3521|2834|
3524|3441|
3528|7921|
3533|3437|
3534|10899|
3539|6968|
3542|7770|
3546|5765|
3550|374|
3551|8391|
3555|4093|
3560|5393|
3561|9467|
3566|5704|
3568|9740|
3573|2216|
3576|4101|
3577|11379|
3582|8013|
3586|2370|
3588|9640|
3589|9295|
3593|3339|
3596|11301|
3597|1747|
3602|8097|
3606|6480|
3610|3673|
3611|11002|
3616|6840|
3618|10657|
3622|8410|
3626|3751|
3627|1317|
3632|4232|
3634|2691|
3638|6522|
3642|3542|
3643|2102|
3646|4834|
3651|7444|
3652|6748|
3654|10781|
3655|9383|
3657|2104|
3661|8057|
3662|3465|
3666|9079|
3668|6070|
3669|7405|
3671|7292|
3674|4636|
3677|9990|
3678|7545|
3681|7142|
3685|10338|
3689|6595|
3694|5367|
3698|3252|
3702|5017|
3704|10382|
3708|6833|
3711|1630|
3712|2731|
3716|2887|
3717|5324|
3718|9047|
3723|6522|
3727|1714|
3731|980|
3735|5073|
3739|10182|
3740|6997|
3745|3749|
3749|8508|
3752|2096|
3756|552|
3759|7310|
3762|8823|
3764|566|
3768|9402|
3773|9160|
3774|6030|
3779|5602|
3780|3819|
3785|7242|
3790|5442|
3794|7605|
3799|8661|
3802|2180|
3803|3069|
3806|7571|
3807|11032|
3810|7092|
3813|1094|
3815|4265|
3820|10848|
3825|2942|
3829|4218|
3833|10234|
3837|11314|
3841|3739|
3843|10720|
3847|6964|
3852|2675|
3857|11060|
3858|8579|
3860|7897|
3864|7159|
3866|8859|
3870|8795|
3871|2686|
3875|824|
3876|2006|
3879|3058|
3883|8508|
3888|2605|
3892|1836|
3893|10283|
3896|693|
3898|356|
3903|3301|
3907|3685|
3912|5669|
3916|908|
3919|3413|
3920|8516|
3925|5593|
3929|4158|
3934|6173|
3935|8226|
3939|53|
3940|6041|
3944|10055|
3945|7958|
3950|41|
3952|8516|
3954|3723|
3958|6958|
3961|7265|
3964|5360|
3968|4481|
3970|2773|
3973|764|
3975|10863|
3977|760|
3981|3315|
3986|5962|
3990|807|
3992|4203|
3997|6585|
4000|4913|
4002|4334|
4003|9863|
4006|1855|
4008|7927|
4011|445|
4012|7503|
4016|8625|
4018|319|
4021|7139|
4024|1756|
4026|943|
4028|3390|
4032|7359|
4035|9767|
4036|1328|
4040|5685|
4044|678|
4049|3783|
4052|389|
4056|5706|
4057|9265|
4061|1225|
4066|8776|
4068|3605|
4069|8981|
4073|3427|
4074|7265|
4078|1479|
4081|11230|
4084|4265|
4085|3713|
4090|4441|
4091|351|
4093|9069|
4097|1461|
4100|10947|
4103|681|
4104|6080|
4107|9100|
4109|6546|
4112|5999|
4115|11310|
4116|9982|
4117|9316|
4122|4464|
4126|1015|
4130|10114|
4132|11052|
4136|1677|
4137|10231|
4141|7367|
4142|8892|
4144|10885|
4146|902|
4149|9284|
4150|8095|
4153|4520|
4157|7935|
4159|482|
4163|7483|
4166|2829|
4168|8592|
4172|6765|
4177|968|
4178|3411|
4181|3548|
4185|8047|
4189|10910|
4191|4838|
4192|9784|
4195|1058|
4198|6668|
4203|2218|
4205|1029|
4207|2410|
4209|2317|
4210|3557|
4213|6189|
4217|2691|
4222|4010|
4223|9155|
4228|594|
4230|4202|
4233|4111|
4235|9437|
4236|7264|
4239|5107|
4240|594|
4241|10388|
4245|1230|
4250|3702|
4251|2609|
4255|1320|
4259|4358|
4264|7890|
4269|2880|
4273|11259|
4278|7927|
4283|7274|
4288|72|
4289|10657|
4291|6522|
4296|6230|
4298|3257|
4300|6324|
4302|7759|
4303|1003|
4304|9144|
4305|1434|
4309|5877|
4311|9784|
4313|8341|
4315|7263|
4318|3713|
4323|1331|
4325|8827|
4327|1538|
4328|45|
4332|10964|
4334|7320|
4338|7940|
4340|10264|
4344|5265|
4345|4785|
4346|8039|
4351|8001|
4352|4581|
4355|3022|
4357|9985|
4362|10284|
4366|681|
4371|4144|
4374|2462|
4379|4381|
4384|11389|
4387|6024|
4390|1873|
4391|7012|
4396|1578|
4401|5661|
4402|8479|
4403|7019|
4405|9992|
4407|10983|
4408|10707|
4412|7816|
4413|11389|
4415|4937|
4419|3706|
4424|781|
4426|10511|
4430|10379|
4432|9778|
4433|1358|
4438|2292|
4443|6220|
4446|2773|
4451|3155|
4452|4923|
4456|8921|
4457|4903|
4462|8941|
4466|9710|
4469|8576|
4473|2999|
4474|1761|
4477|3188|
4478|5850|
4479|5657|
4484|9647|
4487|8173|
4489|5248|
4492|3995|
4496|9728|
4499|195|
4504|7584|
4505|10587|
4508|10996|
4509|7012|
4512|1287|
4515|5012|
4516|7109|
4519|7378|
4521|9025|
4523|6773|
4528|3537|
4533|7263|
4538|7513|
4539|144|
4542|8342|
4544|2444|
4546|8687|
4547|8602|
4552|7118|
4554|10767|
4556|5546|
4557|9122|
4562|5699|
4565|9647|
4568|8776|
4570|10914|
4574|8467|
4579|10565|
4584|6883|
4589|227|
4592|5281|
4597|9930|
4599|9573|
4600|4704|
4604|7098|
4609|5457|
4611|5398|
4615|4995|
4616|129|
4619|658|
4622|6917|
4625|2714|
4626|767|
4628|7386|
4632|572|
4634|8141|
4638|5576|
4639|6706|
4640|3541|
4643|2615|
4644|6464|
4648|10424|
4651|8650|
4654|6464|
4657|3283|
4659|6849|
4663|10817|
4666|6340|
4671|2071|
4676|2204|
4680|1686|
4682|7821|
4686|8210|
4687|5669|
4692|7537|
4695|8433|
4700|10320|
4702|5028|
4704|317|
4709|10317|
4713|5672|
4714|2450|
4715|7505|
4718|689|
4722|7135|
4727|1683|
4730|11146|
4734|7252|
4737|9340|
4740|994|
4741|7386|
4746|9176|
4750|8799|
4751|1755|
4753|10889|
4754|11235|
4759|115|
4762|9117|
4763|7545|
4766|4765|
4768|8697|
4769|2699|
4773|1982|
4774|8528|
4777|10889|
4780|9705|
4784|6452|
4786|6672|
4787|3689|
4789|3997|
4792|5089|
4797|3151|
4801|9527|
4806|5387|
4811|1929|
4813|306|
4815|6798|
4818|1031|
4819|538|
4821|16|
4822|3823|
4823|2351|
4827|9842|
4830|6123|
4835|1778|
4840|5719|
4843|7097|
4847|10010|
4849|4601|
4853|10406|
4854|1386|
4856|270|
4858|4280|
4860|8485|
4861|7893|
4863|5602|
4864|7783|
4869|7836|
4870|8095|
4872|5283|
4873|781|
4878|2958|
4882|8616|
4887|10625|
4888|923|
4891|4043|
4893|5073|
4898|10048|
4900|7904|
4902|10584|
4905|6608|
4908|1425|
4910|5101|
4915|1497|
4916|8967|
4921|11245|
4924|7977|
4926|8773|
4930|7577|
4933|1911|
4938|2916|
4940|947|
4945|9849|
4949|9154|
4954|10442|
4956|384|
4957|1138|
4961|194|
4966|8583|
4971|2968|
4974|7472|
4977|2071|
4981|2492|
4984|4422|
4989|5293|
4994|1493|
4998|9067|
5003|9335|
5007|7870|
5008|6122|
5010|10763|
5011|1601|
5016|7292|
5021|2138|
5025|5937|
5026|943|
5027|544|
5030|6663|
5034|11344|
5037|9481|
5041|9307|
5043|10565|
5047|551|
5052|4821|
5056|227|
5058|4215|
5061|5023|
5066|4381|
5068|10621|
5069|1444|
5073|6624|
5075|1180|
5080|1641|
5081|1635|
5083|841|
5087|5181|
5091|7665|
5094|7956|
5097|1921|
5101|9582|
5102|9582|
5104|2459|
5105|1683|
5108|6382|
5112|8362|
5113|7618|
5114|10803|
5116|1618|
5120|7928|
5125|8587|
5128|4248|
5131|6816|
5136|9194|
5141|8552|
5143|1735|
5145|493|
5149|3673|
5150|478|
5153|2798|
5154|43|
5155|6192|
5159|3350|
5163|6861|
5166|1252|
5168|8932|
5169|7331|
5171|6913|
5172|11158|
5173|8921|
5176|4515|
5178|3151|
5181|6508|
5182|10971|
5184|363|
5188|10518|
5191|9334|
5193|6133|
5195|309|
5196|10803|
5201|5229|
5204|10489|
5207|4653|
5211|3193|
5214|10474|
5218|9155|
5223|309|
5228|7441|
5230|3350|
5234|1509|
5237|3555|
5239|8353|
5243|6439|
5247|9808|
5248|16|
5249|3902|
5250|2005|
5254|10969|
5258|1641|
5260|3008|
5265|159|
5266|5602|
5270|1453|
5272|6976|
5273|6284|
5274|2072|
5275|7641|
5280|2216|
5285|9586|
5288|10986|
5289|5126|
5291|9433|
5295|1997|
5297|9441|
5301|6089|
5306|8441|
5310|10240|
5315|2325|
5317|3301|
5319|1149|
5321|11358|
5326|7226|
5327|4680|
5331|1002|
5335|11062|
5338|4260|
5339|7661|
5343|2588|
5346|6137|
5351|6972|
5352|8315|
5354|5631|
5359|5189|
5361|89|
5365|3451|
5369|3803|
5372|8773|
5376|3018|
5381|137|
5385|11402|
5390|4555|
5392|1527|
5393|9964|
5394|7493|
5399|1134|
5403|6402|
5405|351|
5408|9084|
5412|4729|
5415|5108|
5420|1997|
5422|693|
5425|10607|
5428|4570|
5433|6603|
5437|4060|
5439|8071|
5444|9973|
5447|399|
5451|8609|
5456|10162|
5457|10391|
5459|1345|
5464|5900|
5469|5639|
5471|6678|
5476|3372|
5478|6327|
5480|9598|
5482|5409|
5484|7632|
5488|4377|
5490|11133|
5495|3467|
5500|3167|
5503|11275|
5505|299|
5508|11385|
5511|2365|
5512|3827|
5516|10174|
5521|710|
5522|8781|
5524|837|
5525|8084|
5526|4824|
5529|11319|
5534|6314|
5538|8958|
5540|7378|
5543|11240|
5544|10964|
5547|646|
5552|9838|
5553|10980|
5557|994|
5561|1340|
5562|5215|
5564|7948|
5569|9774|
5573|5892|
5578|2190|
5583|3197|
5587|410|
5590|6122|
5594|8305|
5595|4664|
5600|5398|
5603|9649|
5606|9903|
5610|8551|
5613|5147|
5618|2387|
5619|842|
5622|11008|
5625|431|
5628|4187|
5630|2325|
5632|1390|
5634|3083|
5635|2833|
5636|11171|
5641|9842|
5646|2345|
5648|2872|
5651|10722|
5656|7827|
5658|10533|
5662|4341|
5664|351|
5667|4678|
5671|2397|
5673|212|
5675|1185|
5678|473|
5683|5576|
5687|7489|
5690|8941|
5693|6262|
5694|10502|
5699|6110|
5702|363|
5707|6152|
5709|767|
5710|7641|
5712|7523|
5716|3037|
5720|7231|
5725|6686|
5727|6414|
5728|7489|
5729|8771|
5731|8122|
5733|7248|
5735|6678|
5739|11327|
5743|7524|
5746|8609|
5749|2543|
5754|10052|
5756|8326|
5760|6483|
5765|7966|
5770|9265|
5773|3188|
5777|10142|
5780|4950|
5782|1786|
5783|7528|
5785|10517|
5787|3811|
5790|7263|
5795|449|
5799|6962|
5801|1657|
5806|5350|
5810|2879|
5813|9322|
5814|6319|
5819|4746|
5824|7139|
5827|6717|
5832|764|
5836|7672|
5839|3926|
5844|2872|
5849|5944|
5850|5629|
5851|717|
5854|5645|
5859|7127|
5863|4526|
5864|6645|
5866|7652|
5871|2450|
5872|2814|
5874|5795|
5878|10775|
5880|3588|
5882|6575|
5886|7476|
5890|8299|
5891|10422|
5896|3379|
5900|10043|
5904|8241|
5905|4805|
5908|1278|
5909|7654|
5914|859|
5917|8605|
5920|1709|
5923|4481|
5927|3612|
5928|8394|
5932|4581|
5937|203|
5942|9467|
5944|10944|
5947|4931|
5949|10306|
5951|8416|
5954|3146|
5955|7319|
5958|2082|
5962|85|
5965|10899|
5968|6567|
5971|1849|
5975|2843|
5976|8438|
5981|5522|
5986|5285|
5990|1481|
5992|10856|
5996|5678|
6000|3675|
6004|738|
6008|10816|
6013|1963|
6015|6105|
6019|10486|
6024|4050|
6026|4909|
6028|980|
6031|9567|
6036|5393|
6038|2833|
6043|7796|
6048|8097|
6049|552|
6052|7897|
6054|10702|
6056|11340|
6059|5593|
6062|2459|
6067|2879|
6068|10968|
6073|3491|
6077|1453|
6081|5347|
6086|11004|
6091|9490|
6092|1402|
6097|8427|
6099|7832|
6101|5010|
6104|8498|
6105|8740|
6107|8649|
6109|9630|
6112|4698|
6113|8304|
6116|6253|
6121|7038|
6124|5375|
6126|1425|
6131|170|
6135|6314|
6136|1487|
6138|6062|
6143|7461|
6147|6530|
6151|2778|
6153|4711|
6156|1755|
6160|8850|
6163|9496|
6166|299|
6168|7223|
6170|7283|
6175|6168|
6176|10683|
6177|7371|
6181|6429|
6184|2791|
6189|10391|
6191|5643|
6195|5678|
6198|113|
6200|2341|
6201|1719|
6206|11000|
6207|8684|
6209|1282|
6211|9213|
6213|7641|
6215|299|
6217|3777|
6221|4762|
6223|520|
