995|3618|10975|8480|10780|3619|
997|2027|89|5845|13540|3467|
1002|1617|9632|4523|11592|3487|
1005|2139|10562|4192|11052|3586|
1010|1464|56|4985|11411|3327|
1012|1579|10685|6534|12890|3592|
1016|1067|7319|6728|12625|3482|
1018|1346|6370|6339|13023|3709|
1022|2871|9959|4481|10706|3733|
1023|3875|6999|5176|13806|3399|
1028|3030|1112|6890|10710|3740|
1033|3373|5393|5865|12213|3473|
1037|3212|6464|4833|11144|3515|
1040|4409|7785|4787|12171|3467|
1042|607|289|4472|10241|3703|
1047|3520|1290|7739|12469|3587|
1052|647|9016|8058|10636|3733|
1053|2840|3718|6225|13646|3425|
1058|522|3962|6457|11306|3408|
1059|2615|6351|4849|10729|3548|
1061|3367|7840|4441|11519|3438|
1065|2803|5196|6770|12792|3498|
1066|2465|1270|4339|11123|3329|
1071|2740|9444|8010|13404|3710|
1075|3420|8523|8350|9853|3287|
1078|2218|1572|4511|10941|3490|
1083|3967|9322|8154|13672|3511|
1086|2871|9979|4860|11916|3709|
1089|3493|3325|7276|13088|3686|
1092|1526|5186|6023|9725|3500|
1093|3784|10434|7442|10715|3334|
1095|4431|1634|4139|9579|3543|
1096|1541|6080|7267|10530|3667|
1097|2469|10690|7987|12824|3301|
1101|2145|8414|7437|9907|3467|
1106|1954|8199|8634|11870|3692|
1110|118|3772|8490|13047|3500|
1113|878|8290|7408|10777|3684|
1114|2587|1783|5365|9896|3690|
1119|122|6905|5473|10946|3536|
1120|3657|4706|4627|12956|3360|
1124|540|11280|7219|12764|3582|
1127|4195|3911|7039|10108|3590|
1129|2976|10442|7210|9742|3707|
1134|1981|7223|4184|13708|3732|
1135|383|1564|8790|14048|3688|
1140|1827|3315|4189|13259|3606|
1142|4072|6517|5073|11187|3417|
1147|684|5528|7491|9486|3342|
1150|2829|6155|7173|10497|3357|
1152|3294|5733|7116|10399|3509|
1157|512|1371|5447|12748|3668|
1158|1216|4981|8833|12232|3715|
1162|3545|10126|4414|11250|3332|
1166|942|8505|4165|11414|3642|
1167|3647|5100|7443|13089|3369|
1169|3967|928|8184|12517|3705|
1172|438|7494|6172|11044|3722|
1177|4501|8529|4825|12561|3652|
1181|4690|10200|4562|9717|3707|
1182|1029|3744|5981|9956|3604|
1185|3122|8991|5899|11038|3389|
1190|1359|5719|6526|14022|3660|
1194|2932|10915|4891|12977|3364|
1199|4345|10370|7614|10787|3636|
1200|1159|5134|5343|13374|3599|
1204|775|7246|8824|10893|3459|
1206|2782|3815|8169|11887|3656|
1211|3496|7996|7232|12727|3667|
1216|259|306|8188|9756|3492|
1219|872|10219|5795|12367|3509|
1222|3360|5000|5082|12326|3354|
1223|702|7226|6260|13359|3449|
1225|2522|6893|6337|11790|3448|
1226|3494|2341|8711|12841|3594|
1228|3170|10764|8669|13757|3371|
1231|1863|6134|4399|12012|3676|
1232|3910|10121|8791|12482|3430|
1235|3591|10790|6356|10694|3263|
1239|2873|7570|6181|12674|3637|
1242|2556|7051|4526|12671|3714|
1244|2806|460|5065|10241|3595|
1248|3316|4339|6925|9736|3414|
1253|1851|9851|7292|12917|3299|
1255|277|2583|7767|11706|3487|
1260|3592|7920|4751|13964|3581|
1263|3176|9769|4062|12296|3590|
1265|1751|7901|8710|11967|3390|
1270|1789|1037|6110|11297|3475|
1271|3729|1683|6316|10159|3748|
1274|3702|3522|6875|10778|3421|
1276|1585|10740|4810|9646|3721|
1278|1780|9448|6446|12915|3640|
1283|1497|2237|5531|9675|3291|
1287|3063|1735|7622|9657|3438|
1290|783|2764|6128|13688|3686|
1292|3607|10065|7795|14041|3371|
1295|1243|3526|4989|13416|3521|
1299|3047|559|5838|12022|3497|
1303|2652|2071|5123|10199|3286|
1306|3216|4501|8896|10562|3757|
1310|3784|9728|7308|11267|3483|
1313|313|11362|6018|13501|3343|
1318|1954|5347|8337|10530|3376|
1322|3641|8919|5846|11613|3342|
1325|4590|9861|6481|12631|3640|
1329|3922|6635|4226|10716|3356|
1332|2803|9546|8154|10578|3718|
1336|2731|4893|7340|13620|3659|
1337|4417|2615|6464|13858|3728|
1340|3612|8304|4163|11739|3528|
1345|558|4830|8022|11304|3648|
1346|3969|594|8806|10580|3292|
1348|2384|9849|6421|12292|3343|
1353|3545|11346|4867|10670|3335|
1355|548|6180|6802|9775|3640|
1357|1578|5424|5226|11074|3583|
1360|4244|5028|6050|9771|3591|
1362|2932|6721|7215|13894|3297|
1366|3776|6050|7967|9567|3593|
1367|4453|8502|7548|13956|3489|
1372|90|1046|4719|11118|3321|
1376|3523|6403|8092|11010|3626|
1378|4230|9798|7900|13056|3616|
1383|4018|8914|5191|11334|3539|
1384|631|1352|6004|12863|3315|
1386|3095|8347|5967|11976|3500|
1391|635|5273|4345|12084|3326|
1396|2706|4506|6153|11618|3538|
1400|3518|11270|7055|12288|3570|
1401|3846|5777|4976|9516|3654|
1405|1745|1915|5286|11836|3412|
1410|673|10982|7094|10047|3281|
1415|389|9619|6989|13651|3300|
1417|1617|5912|7956|13040|3553|
1418|1835|6089|6161|13714|3604|
1420|2010|8071|7979|12824|3540|
1422|2519|4995|4760|13250|3333|
1423|1541|4818|7555|12950|3271|
1424|4256|1535|7902|13670|3508|
1428|3311|10288|7005|12123|3468|
1429|4122|2930|8315|9834|3294|
1432|4527|7023|5126|10199|3265|
1434|4260|5580|5540|10784|3720|
1435|3288|9032|6349|11478|3619|
1436|838|6767|4573|12514|3303|
1439|694|7729|6156|10342|3550|
1442|3667|2869|6755|11333|3303|
1444|1511|8827|4088|10074|3306|
1448|4163|4762|7452|9880|3355|
1452|3217|6658|4410|13184|3511|
1456|1405|8820|6749|12899|3564|
1459|3041|10078|6184|12843|3423|
1463|3493|4114|6254|13183|3591|
1465|4403|10650|4640|13763|3319|
1467|4285|1298|6532|12807|3562|
1468|3654|9051|8725|10268|3404|
1471|3068|8970|5758|12992|3715|
1476|361|7940|7192|13909|3613|
1478|4042|975|8502|13218|3679|
1482|2677|2565|6126|10167|3688|
1483|2995|6560|4999|9993|3446|
1485|41|8651|8859|12726|3567|
1488|4190|11165|7324|11874|3445|
1491|2625|6478|8052|9486|3472|
1495|3997|4422|4404|12015|3734|
1499|3969|6734|4360|12838|3345|
1504|3386|3671|8757|12620|3462|
1505|2037|1017|4308|11998|3548|
1509|1302|2234|6450|10012|3453|
1512|649|1225|4056|13599|3418|
1514|3618|8803|8099|10932|3695|
1517|1585|1743|8051|10636|3462|
1522|730|1352|8135|9638|3687|
1524|1423|1497|4700|10718|3274|
1526|4475|449|8492|11963|3714|
1529|158|7821|4851|12358|3727|
1534|1000|6553|6697|11550|3603|
1537|4396|7078|5949|13246|3510|
1540|229|745|7919|11952|3491|
1542|1553|4950|8026|10974|3525|
1546|861|10824|4451|11254|3696|
1547|2738|10061|6657|13083|3592|
1551|2726|2115|8884|9572|3741|
1556|328|4973|8594|11333|3477|
1560|1206|744|8648|13187|3720|
1565|2047|2098|4336|10592|3571|
1570|61|5142|7842|13582|3465|
1573|249|3880|8937|10371|3393|
1577|1389|2104|7592|10886|3580|
1578|3479|8423|8806|10723|3539|
1581|1108|2462|5308|9723|3460|
1586|2762|7065|8739|12205|3668|
1587|1431|7242|5858|13013|3715|
1592|2274|5121|6606|10184|3497|
1594|2382|7316|7782|13939|3376|
1597|2247|6611|7157|13539|3408|
1599|1471|8828|5019|11747|3564|
1600|1650|4751|4920|11751|3566|
1605|3400|4060|4237|11040|3256|
1608|1642|1021|7373|12000|3343|
1612|4163|4809|4305|9866|3598|
1613|619|2289|6075|11772|3366|
1615|3550|5060|4984|10941|3717|
1620|1863|9322|6293|12193|3439|
1625|2522|8349|8792|10662|3271|
1626|4168|11057|7957|11161|3510|
1627|1489|3788|7352|13032|3387|
1629|3586|5645|6057|9958|3622|
1630|3393|306|4880|11227|3551|
1632|2863|10576|8333|10671|3455|
1637|3061|932|6291|9804|3426|
1638|3733|6523|7961|11764|3384|
1642|4498|6134|8431|11611|3334|
1647|2402|9930|6262|11299|3707|
1652|2948|4589|4625|10863|3542|
1657|619|10227|7512|13777|3465|
1661|1491|6145|6131|13726|3574|
1665|1501|3980|4449|10080|3603|
1666|3009|9133|7792|10463|3702|
1671|4517|4427|8577|9779|3340|
1676|2929|8090|4931|9473|3447|
1680|4329|1547|8944|13594|3531|
1682|1750|9165|5996|12137|3690|
1685|4092|11259|8202|9665|3404|
1689|4067|10899|6309|11341|3388|
1693|4440|6341|8074|11579|3259|
1698|770|7928|6437|10263|3546|
1702|4262|1547|4711|9777|3746|
1704|3951|4131|5724|13244|3520|
1709|3827|3350|8641|11561|3448|
1713|551|4680|7210|10519|3645|
1716|684|3082|7626|13994|3413|
1720|1817|10888|7277|11526|3456|
1721|1585|11133|4689|13698|3462|
1724|152|1971|6398|12176|3730|
1728|2263|4584|6977|9715|3758|
1732|133|7299|5297|13035|3704|
1734|944|7316|5130|13558|3681|
1735|1186|11357|7555|11908|3382|
1740|1483|4881|8844|14040|3739|
1741|336|4070|4918|12270|3338|
1742|1933|11142|5408|11124|3631|
1745|3227|622|6261|10283|3550|
1746|3093|2312|7469|11581|3585|
1751|766|4149|8755|9987|3282|
1756|4674|418|7396|11552|3609|
1759|4156|10451|6004|11250|3631|
1762|2675|9728|4389|10625|3309|
1763|4626|2053|8954|13326|3256|
1766|4184|5250|6069|12196|3456|
1769|399|7528|8390|13763|3717|
1772|4055|10914|6344|11964|3342|
1773|1088|7877|4940|10728|3514|
1774|4555|641|7989|12636|3263|
1775|787|4896|4543|12782|3539|
1779|3905|7503|4979|12864|3512|
1784|942|3710|5556|12007|3436|
1789|48|8914|6678|13065|3343|
1790|1300|1134|6859|13209|3382|
1791|757|4899|5240|9585|3391|
1792|3160|227|5760|10516|3441|
1793|3659|2861|4634|12387|3289|
1797|1623|1094|6847|12162|3528|
1800|1113|6301|5844|13673|3517|
1804|4564|1357|8212|10606|3409|
1806|2406|7118|4752|11299|3508|
1807|799|7178|7973|11788|3747|
1808|2156|8854|8176|11473|3492|
1811|210|7037|7187|13546|3565|
1812|4425|3165|6766|11727|3355|
1815|53|2126|6036|13445|3286|
1817|2402|8328|8356|10679|3669|
1820|2606|5055|4543|10972|3544|
1824|3693|1572|6242|9772|3608|
1827|1233|932|8291|12341|3271|
1830|3166|1067|5472|11218|3347|
1831|2866|7422|5433|13914|3666|
1832|3593|452|5804|10118|3284|
1837|591|6002|7261|11896|3728|
1839|19|9555|7367|13640|3343|
1840|1389|8894|7297|10281|3703|
1841|3411|98|4316|13542|3740|
1845|1688|9685|5387|11571|3581|
1846|3112|4401|6363|12507|3686|
1848|1227|3142|4456|10069|3443|
1851|3550|9529|6804|11352|3558|
1856|318|10474|7284|10596|3579|
1861|2384|3553|5205|12010|3746|
1863|2079|7255|7609|11462|3684|
1864|4557|8646|5744|9972|3752|
1865|1199|11109|4585|11682|3424|
1866|1254|2828|6342|10703|3326|
1868|41|2094|7635|9846|3655|
1873|1206|1874|5134|12787|3651|
1876|499|10678|6336|13187|3443|
1880|803|6089|5767|13380|3274|
1882|2556|3795|7952|11169|3539|
1883|4501|4475|4129|13175|3607|
1888|4634|2500|8756|13037|3272|
1889|1733|5393|7186|11403|3706|
1894|4360|7602|6736|11015|3668|
1899|3146|2967|6586|13816|3655|
1902|1|624|8199|12802|3298|
1903|1802|1601|5924|10919|3584|
1904|3545|10790|7021|13404|3355|
1906|2495|781|7489|11930|3396|
1908|3698|4456|7703|11798|3311|
1910|3781|113|4434|10326|3742|
1912|3963|6037|5766|12354|3469|
1914|4398|4843|7627|10243|3670|
1917|1680|10910|4326|11304|3434|
1920|166|10771|7891|10647|3466|
1923|2750|16|7396|9546|3675|
1925|2734|2500|4143|12308|3501|
1928|1103|8208|6685|10719|3389|
1930|2417|10353|6803|12537|3708|
1932|1931|8084|4388|12211|3324|
1933|74|4041|5455|13525|3360|
1936|3307|6480|7748|10526|3380|
1939|3922|5398|6298|13072|3721|
1943|3375|2747|5836|10017|3649|
1945|2416|738|7534|9514|3557|
1946|3304|1244|4875|9767|3614|
1948|1931|1691|4544|13697|3719|
1950|3433|3895|8573|14018|3306|
1955|4190|2111|6221|12976|3743|
1959|3533|7371|5041|11812|3358|
1964|3638|9480|7852|10327|3441|
1965|2976|3732|4069|11346|3473|
1967|1590|7181|8709|12634|3284|
1971|4022|11313|6450|11098|3287|
1972|1276|8410|6222|10375|3588|
1975|3036|10740|8311|13857|3742|
1980|3329|7097|8824|9648|3469|
1985|809|332|7974|13478|3681|
1986|2100|7327|8316|12817|3547|
1989|3612|8052|8861|13759|3394|
1994|3967|713|6159|13925|3394|
1997|4583|2096|6696|9786|3288|
2002|2488|5033|5158|10903|3569|
2006|2864|418|7722|11128|3707|
2008|3837|852|5749|13898|3584|
2012|2068|5204|4924|11239|3449|
2016|642|1621|7890|12203|3303|
2019|389|9148|5348|11448|3399|
2022|297|837|8401|9900|3392|
2025|365|6794|7918|10873|3448|
2027|3491|5509|6407|13499|3301|
2030|1358|3105|7049|12308|3547|
2035|1838|705|7441|9758|3413|
2036|734|2229|5438|13905|3430|
2037|3905|6876|5976|13649|3722|
2041|622|5350|4452|12411|3332|
2043|2976|3788|7792|10063|3594|
2047|469|9311|8293|13294|3645|
2050|684|3426|5179|9973|3706|
2052|948|6184|7929|13682|3687|
2056|852|9320|7861|12158|3592|
2058|1189|3602|6536|11267|3576|
2063|404|9329|4093|10709|3672|
2065|1720|5209|6004|9821|3738|
2069|3647|2677|4050|12494|3425|
2073|2625|2993|5466|10074|3412|
2076|4370|10058|4410|13858|3574|
2078|2864|4636|5268|11544|3558|
2083|4521|10166|4318|11460|3638|
2085|2636|7708|7167|11589|3418|
2090|1166|2115|7740|13476|3692|
2092|416|5944|6493|10496|3690|
2097|1998|6794|5256|12968|3361|
2099|3311|10268|5329|13688|3351|
2100|4488|10356|6301|12234|3317|
2105|2537|351|5722|10194|3581|
2110|1067|9472|8008|9590|3350|
2113|2880|9130|8689|9831|3333|
2118|1373|3083|8558|12782|3666|
2122|1712|2988|4225|10618|3621|
2123|2420|10074|8323|12137|3319|
2126|2826|1141|5173|11251|3279|
2127|3592|2588|7136|9859|3414|
2130|3652|3760|8409|11774|3704|
2134|783|2950|6400|10592|3626|
2139|794|3921|8611|9801|3590|
2141|2682|4881|5625|10749|3337|
2146|3540|7873|5019|11336|3678|
2149|1|9892|7006|12222|3641|
2154|2833|2482|4804|12620|3400|
2155|1784|6859|7551|9604|3656|
2158|1123|8610|4675|13047|3324|
2159|3420|2221|8278|13911|3684|
2163|1748|6558|4449|11506|3418|
2165|3242|371|4993|13241|3506|
2167|754|7338|6092|12124|3375|
2169|365|10363|4891|11770|3604|
2174|3910|622|5388|10209|3663|
2179|1847|8104|7790|14016|3439|
2180|3722|8750|8018|12019|3393|
2183|3457|3772|6299|13423|3275|
2188|1568|1576|5757|10015|3737|
2189|1346|1520|8761|12470|3466|
2190|2820|10758|4934|10913|3512|
2193|4230|9591|7958|13012|3295|
2198|2287|16|7759|10163|3547|
2203|2481|2345|4171|13177|3618|
2208|3389|7873|8683|11563|3473|
2213|2061|1058|4615|9807|3653|
2216|2513|9425|5763|11586|3582|
2221|1350|3680|6097|11831|3272|
2226|3411|589|6797|13370|3514|
2230|336|8592|7791|12609|3665|
2234|31|3599|8334|9646|3312|
2239|4602|5137|6785|12971|3703|
2244|4011|8616|5632|13330|3522|
2245|906|3829|5380|13620|3480|
2247|2213|2039|7944|12986|3377|
2252|1667|11139|8877|11798|3527|
2255|2429|5814|7781|11535|3734|
2259|2018|3654|8728|12742|3463|
2263|1776|7484|8111|13039|3513|
2264|3494|4698|8439|11081|3732|
2265|2720|7407|4087|11367|3637|
2266|1099|3818|7634|13843|3311|
2268|2198|1560|6403|9635|3390|
2270|1664|6812|8117|11987|3293|
